ID,Filename,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
586,parsed.586.txt,1,4768,34.3,31.48,79.49,43.06,5.08,2.06,0.38,0.1,0.04,0,1.53,3.02,6.98,9.08,5.22,0.94,4.49,0.78,2.06,16.3,5.03,0.36,4.49,0.59,0,3.96,0.02,0.02,0.21,5.2,3.71,1.2,0.27,0.15,0.42,12.67,1.97,2.08,0.86,1.91,0.8,0.69,4.07,1.05,0.46,0.27,0.02,0.1,0.38,0.06,0.29,0,0.02,14.24,2.12,6.88,4.93,10.47,3.67,0.17,1.53,8.22,0.02,0,0,0.15,0,4.15,5.85,0.19,0.08,0.04,0,1.72,0.55,0.15,0.69,0.04,14.16
587,parsed.587.txt,1,4739,35.1,32.26,77.99,47.63,6.12,1.65,0.7,0.49,0,0,0.46,4.47,10.93,8.99,5.99,1.31,4.16,1.33,2.32,15.26,5.11,0.68,3.59,0.61,0,3,0.02,0.04,0.02,3.02,1.81,1.16,0.21,0.04,0.3,14.33,2.66,3.12,1.18,2.17,1.06,0.34,3.4,0.93,0.78,0.25,0.08,0.27,0.3,0.06,0.23,0,0,14.45,2.72,7.91,3.9,3.88,2.03,0.27,0.63,6.79,0.02,0,0.06,0.11,0.04,6.1,6.12,0.36,0.19,0.17,0,1.69,0.51,0.25,0.34,0.08,16.14
588,parsed.588.txt,1,3897,25.64,26.71,81.7,46.88,4.54,1.49,0.59,0.23,0,0.05,0.62,3.05,8.19,11.39,6.67,1.23,4.85,1.23,2.49,15.35,5.65,0.54,5,1.9,0,4.62,0.05,0,0.82,5.21,3.72,1.49,0.08,0.21,0.23,15.19,1.54,2.08,2.16,2.41,0.87,1.46,3.87,2.05,0.41,0.08,0.18,0.1,2.44,0.03,2.41,0,0,15.58,2.31,6.47,6.65,6.54,1.8,0.13,0.23,4.95,0,0.13,0.03,0.08,0.03,5.31,5.31,0.13,0.05,0.15,0,2.34,0.21,0.23,0.41,0.36,14.91
589,parsed.589.txt,1,4328,33.29,31.75,79.64,47.41,6.15,2.5,0.35,0.95,0.12,0,1.09,3.65,7.99,9.57,7.09,1.39,4.62,1.8,2.56,16.24,5.82,0.72,3.49,0.35,0,3.93,0.02,0.14,0.14,4.27,2.68,1.39,0.42,0.07,0.49,17.42,2.43,2.54,2.1,2.77,1.02,1.09,5.43,1.29,0.72,0.18,0.07,0.35,0.37,0.07,0.23,0,0.07,16.13,2.91,8.41,4.71,4.34,1.96,0.21,0.92,6.03,0.09,0.02,0,0.12,0.02,4.46,5.29,0.14,0.09,0.14,0.02,1.71,0.05,0.16,0.05,0.09,12.25
590,parsed.590.txt,1,3385,32.55,31.85,73.88,47.06,4.96,1.42,0.56,0.44,0.03,0.03,0.35,3.55,12.32,7.95,5.08,2.3,2.75,0.92,1.86,15.21,4.99,0.65,2.54,1.57,0,3.34,0,0.03,0.56,2.3,1.68,0.62,0.09,0.21,0.09,12.47,2.13,1.71,1.18,1.12,0.92,0.18,4.11,1.3,0.53,0.18,0.03,0.15,0.18,0,0.12,0,0.06,13.35,1.74,6.56,4.19,5.52,2.22,0.62,0.09,4.99,0,0.09,0.03,0.06,0.03,4.9,4.99,0.35,0.03,0.06,0,1.06,0.65,0.74,0.62,0.03,14.06
591,parsed.591.txt,1,4639,31.34,34.04,78.08,45.1,5.58,1.81,0.11,0.13,0,0,1.57,3.77,7.82,8.32,6.21,1.31,4.31,0.73,2.57,15.71,5.13,0.63,3.19,0.67,0,3.6,0,0,0.56,7.31,3.54,3.73,2.57,0.11,0.54,15.31,2.67,2.91,1.12,2.93,0.8,1.21,4.1,1.21,0.32,0.02,0.09,0.15,0.19,0.04,0.13,0,0.02,10.86,1.7,5.86,2.72,8.3,3.54,0.3,0.26,6.01,0.04,0,0,0.06,0,3.94,4.14,0.06,0.09,0,0,1.19,0.26,0.37,0.39,0.09,10.91
592,parsed.592.txt,1,5367,29.98,32.05,74.9,42.67,4.7,1.38,0.63,0.24,0.17,0,0.34,3.32,5.91,10.38,5.01,0.86,4.73,0.73,2.68,16.42,5.38,0.52,4.23,0.67,0,2.55,0.02,0.06,0.22,3.35,1.99,1.34,0.3,0.17,0.48,14.14,1.81,2.42,0.88,2.14,0.8,1.08,4.4,1.27,1.01,0.48,0.11,0.32,0.2,0.07,0.09,0,0.06,15.56,2.14,9.82,3.47,7.6,2.89,0.26,0.3,5.24,0.06,0.06,0,0.11,0.02,7.04,6.22,0.58,0.07,0.24,0,1.58,0.82,0.15,1.16,0.09,19.12
593,parsed.593.txt,1,1778,21.42,30.43,83.69,52.7,9.39,4.89,0.84,1.46,1.46,0.11,1.01,4.5,7.09,10.63,8.49,1.97,5.17,1.29,2.76,15.75,6.58,1.29,3.26,0.39,0,7.42,0.06,0.22,0.96,5.01,3.99,0.79,0.34,0.34,0.17,17.32,2.64,1.52,1.97,2.14,1.97,1.07,5.12,2.47,0.79,0.22,0.17,0.22,0.39,0.22,0.17,0,0,13.61,2.14,6.36,4.5,8.38,3.66,0.34,0.06,3.54,0,0.06,0,0.11,0,4.72,6.3,0,0,0,0,1.52,0.11,0.45,0,0.73,13.84
594,parsed.594.txt,1,2979,31.36,31.55,78.62,48.98,7.96,3.69,0.81,1.75,0.23,0,0.91,4.26,7.25,9.9,6.92,1.31,5.91,1.31,2.89,15.94,6.04,0.87,3.36,0.54,0,5.14,0,0.03,0.1,4.8,2.92,1.88,1.48,0.1,0.1,19.17,3.76,2.48,1.78,1.88,1.58,1.21,5.64,1.81,0.97,0.34,0.3,0.27,0.17,0.07,0.1,0,0,11.01,0.97,6.75,3.12,5.1,3.99,0.4,0.37,2.75,0,0,0,0.2,0.07,3.86,4.97,0.03,0.13,0,0,1.54,0.07,0.64,0.13,0,11.51
595,parsed.595.txt,1,2449,30.23,33.16,77.22,46.84,8.21,3.76,0.82,1.43,0.2,0,1.31,4.45,6.57,9.27,6.82,0.69,5.59,1.63,2.08,15.88,5.59,0.69,3.14,0.24,0,4.82,0,0.04,0.33,5.63,3.43,2.2,1.55,0,0.37,17.35,3.1,2.57,1.92,1.84,1.51,0.73,5.35,1.35,0.78,0.29,0.12,0.2,0.33,0.08,0.2,0,0.04,10.37,1.35,5.55,3.18,6.78,4.41,0.49,0.12,4.37,0.04,0,0.04,0.08,0,4.25,4.12,0,0.08,0.12,0,1.55,0,0.16,0.12,0.04,10.58
596,parsed.596.txt,1,3006,25.47,35.2,79.57,45.91,5.82,2.4,0.3,0.63,0.17,0,1.3,3.43,8.92,9.38,6.32,1.23,4.62,1.73,2.13,15.14,6.22,0.2,3.46,0.7,0,4.66,0,0,0.07,3.66,2.96,0.7,0.13,0.07,0.07,15.37,2.1,2.89,1.16,1.86,1.16,1.16,4.86,0.86,0.33,0.1,0.07,0.13,0.5,0.07,0.37,0,0.07,10.58,1.86,4.46,2.79,8.05,4.29,0.73,0.3,8.75,0,0,0.03,0.03,0,4.13,4.96,0,0,0,0,1.6,0.07,0.5,0.23,0,11.71
597,parsed.597.txt,1,2981,27.6,30.26,79.6,48.81,8.39,4.36,0.84,1.27,1.17,0,1.07,4.03,8.19,9.96,6.81,1.48,5.47,1.78,2.58,15.67,5.97,0.7,2.65,0.37,0,5.97,0,0.03,0,7.18,3.62,3.52,2.48,0.07,0.7,16.74,2.92,2.55,1.38,1.98,1.34,0.81,5.33,1.31,1.38,0.54,0.54,0.17,0.57,0.2,0.37,0,0,11.27,1.17,5.74,3.99,4.5,4.39,2.05,0.1,1.91,0.07,0,0,0.07,0,3.92,3.79,0.03,0.17,0.1,0,3.15,0.34,0.07,0.07,0,11.71
598,parsed.598.txt,1,3958,36.99,32.59,75.72,43.61,4.3,1.47,0.08,0.4,0,0,0.99,2.83,8.79,7.93,5.38,1.14,4.12,0.71,1.84,16.09,5.53,1.06,2.68,0.23,0,2.7,0.08,0,0.13,5.48,3.82,1.67,0.73,0.15,0.4,16.7,1.87,2.63,1.34,2.22,1.34,2.55,4.3,2.02,0.33,0.08,0.15,0.1,0.03,0.03,0,0,0,9.53,1.24,5.58,2.32,4.83,2.83,0.28,3.16,9.55,0.08,0,0,0.05,0,4.12,5.53,0.08,0.13,0.05,0,2.78,0.45,0.63,0.35,0.56,15.03
599,parsed.599.txt,1,3511,27.87,29.59,75.05,43.46,3.05,0.88,0.11,0.43,0,0,0.34,2.16,7.72,8.49,6.18,1.59,3.87,1.31,2.25,17.74,5.01,0.4,3.73,0.74,0,1.4,0,0,0.09,4.36,2.51,1.85,0.54,0.71,0.28,13.53,1.77,2.93,1,1.77,1.2,0.71,3.76,1.37,2.62,0.03,0.03,0.48,0.4,0.2,0.17,0,0.03,17.26,2.28,8.91,5.92,3.85,3.7,0.09,0.31,3.56,0.03,0,0,0.11,0.03,5.18,5.92,0,0,0.03,0,1.59,0,0.2,0.11,1.2,14.35
600,parsed.600.txt,1,3537,25.63,29.35,77.16,49.36,7.07,2.86,0.96,1.19,0,0,0.71,4.21,9.25,10.29,6.7,1.84,5.06,1.16,2.8,15.63,6.16,0.79,2.77,0.76,0,3.7,0,0.06,0.17,3.85,2.63,1.19,0.42,0.11,0.34,17.67,3.19,3.51,1.58,2.77,0.79,0.54,5,1.72,0.82,0.31,0.14,0.14,0.34,0.06,0.14,0,0.14,11.93,1.98,6.14,3.65,5.51,3.96,0.17,0.14,3.45,0,0,0.03,0.28,0,4.16,4.75,0.28,0.25,0.34,0,2.12,0.4,0.48,0.4,0.11,13.68
601,parsed.601.txt,1,3364,25.1,32.4,74.52,49.05,4.82,0.27,0.18,0.06,0,0,0.03,4.55,10.14,11,7.91,2.62,5.11,1.34,2.82,13.76,5.62,1.13,4.34,0.74,0,2.23,0,0,0.06,3.89,2.97,0.92,0.18,0.18,0.18,16.11,2.35,1.25,2.14,3.45,1.34,0.77,3.54,2.38,0.95,0.18,0.21,0.56,1.1,0.06,0.09,0.03,0.92,11.5,1.61,6.33,3.3,4.67,2.76,0.48,0.18,2.68,0.03,0.03,0.03,0.09,0,4.1,5.11,0,0.06,0.12,0,2.02,0.3,0.39,0.06,0.03,12.25
602,parsed.602.txt,1,2756,28.71,34.51,74.42,45.32,6.97,3.48,0.58,1.92,0.04,0,0.94,3.48,7.84,8.71,6.06,0.94,5.08,1.42,2.58,15.13,5.77,0.58,2.54,0.25,0,5.95,0,0,0.29,4.83,2.69,2.1,1.81,0.07,0.15,18.76,3.34,3.08,2,1.89,1.45,1.31,5.59,1.34,0.62,0.29,0.18,0.15,0.15,0.04,0.11,0,0,9.87,1.31,4.79,3.45,4.9,3.96,0.62,0.22,2.79,0.04,0,0,0.18,0.04,3.92,4.06,0.07,0.22,0.15,0,2.14,0.15,0.4,0.15,0,11.39
603,parsed.603.txt,1,3929,28.68,30.21,77.45,45.97,4.58,1.12,0.31,0.51,0.03,0.03,0.25,3.46,7.18,10.08,6.62,1.48,5.34,0.97,2.7,15.27,6.11,0.69,4.15,0.92,0,1.96,0,0.03,0.03,3.87,2.49,1.32,0.33,0.18,0.15,18.17,3.23,2.8,1.35,3.49,1.83,0.48,4.45,1.78,0.97,0.41,0.15,0.2,0.18,0.03,0.13,0,0.03,14.76,2.7,7.79,4.1,4.25,2.34,0.28,1.04,5.17,0.03,0,0,0.15,0.03,4.63,5.85,0.15,0.13,0.08,0,1.73,0.71,0.36,0.43,0.03,14.53
604,parsed.604.txt,1,2342,24.4,31.94,79.29,44.62,5.17,1.88,0.51,0.43,0.13,0,0.81,3.29,7.73,9.82,5.29,2.35,3.76,0.47,2.48,15.88,4.95,0.47,4.78,1.92,0,3.8,0.04,0,0,6.32,4.87,1.45,0.51,0.21,0.38,11.96,1.71,1.79,0.6,1.54,0.77,0.77,4.31,0.81,0.6,0.3,0.21,0.09,0.3,0.04,0.26,0,0,14.52,2.73,6.49,4.87,5.94,3.71,0.13,0.38,7.94,0.09,0,0,0.21,0,5.29,4.95,0.09,0.09,0,0,1.96,0.09,0.34,0.3,0.43,13.83
605,parsed.605.txt,1,2683,27.1,32.13,78.68,46.18,5.48,1.9,0.41,0.3,0.22,0,0.97,3.58,9.02,8.91,6.37,1.49,4.66,1.08,2.39,14.8,6.56,0.63,2.94,0.78,0,4.88,0.04,0.07,0.41,4.25,3.24,0.97,0.3,0.19,0.22,16.73,3.32,2.27,0.6,2.39,1.08,1.12,4.81,2.27,0.56,0.26,0.19,0.11,0.3,0,0.15,0.11,0.04,9.84,1.12,4.99,3.54,5.81,3.73,0.41,1.49,7.19,0,0,1.08,1.16,0,4.06,5.37,0.11,0.15,0,0,1.75,0.07,0.34,0.22,0.11,12.41
606,parsed.606.txt,1,1320,23.16,31.82,77.88,43.03,5,1.36,0.38,0.68,0,0,0.3,3.64,6.89,9.09,7.05,1.89,5.23,0.45,1.97,15.23,4.39,0.91,4.62,0.68,0,2.05,0,0,0.23,6.06,2.88,3.18,1.59,0.15,1.06,13.33,2.35,1.67,0.98,1.82,1.21,0.68,3.33,1.67,0.61,0.08,0,0.45,0.3,0,0.23,0,0.08,17.73,1.97,8.18,7.42,5.08,3.11,0.3,0.3,5.38,0,0,0,0,0,5.15,4.7,0,0,0.08,0,3.86,0,0.38,0,0.08,14.24
607,parsed.607.txt,1,2922,28.93,32.92,78.47,44.63,6.81,2.84,0.75,1.27,0.21,0,0.62,3.97,7.8,8.62,5.99,1.03,5.07,1.23,2.22,14.37,5.48,0.51,2.87,0.65,0,4.48,0,0,0.03,5.27,3.01,2.26,1.37,0.14,0.24,16.53,2.7,2.22,1.37,2.12,1.1,0.96,5.37,1.3,0.82,0.44,0.21,0.17,0.38,0.14,0.17,0,0.07,13.04,1.75,6.64,4.11,5.82,3.7,0.24,0.65,6.64,0.03,0,0,0,0,3.94,4.65,0.14,0.21,0,0,2.29,0.27,0.48,0.14,0.14,12.39
608,parsed.608.txt,1,2706,33.83,33.85,75.46,46.12,7.58,3.81,0.52,1.66,0.59,0,1.03,3.77,6.98,8.61,6.02,0.96,4.55,1.81,2.92,14.82,6.87,0.67,2.73,0.33,0,5.36,0,0.04,0.3,6.02,3.36,2.62,2.11,0.07,0.26,20.25,3.73,2.81,1.96,2.51,1.37,1.59,6.47,1.59,0.78,0.18,0.18,0.3,0.26,0.18,0.07,0,0,10.64,1.03,5.88,3.36,5.36,4.29,0.26,0.07,2.81,0.04,0,0.07,0.15,0.04,3.99,5.03,0.04,0.11,0.15,0,2.29,0.3,0.33,0.07,0,12.38
609,parsed.609.txt,1,2845,37.43,33.85,77.54,44.01,6.57,2.57,0.46,1.12,0.21,0,0.77,4.01,7.77,8.68,6.19,0.84,4.89,1.41,2.32,14.06,5.41,0.63,3.09,0.42,0,4.08,0,0,0,5.48,3.2,2.14,1.44,0.11,0.28,17.68,2.67,2.57,1.58,2.07,1.37,1.2,5.55,1.3,0.77,0.25,0.32,0.11,0.28,0.11,0.11,0,0.07,11.6,1.86,5.69,3.73,6.15,3.41,0.25,0.95,6.71,0.04,0,0,0.07,0,3.87,4.75,0.04,0.11,0,0,2.95,0.42,0.46,0.14,0.11,12.97
610,parsed.610.txt,1,2883,28.83,32.5,80.16,47.69,6.21,2.64,0.31,1.04,0.35,0,0.94,3.57,7.67,8.6,7.01,1.25,4.86,1.35,2.57,16.55,6.07,0.66,3.36,0.28,0,3.99,0,0.07,0.31,6.21,2.84,3.36,2.15,0.28,0.35,16.2,2.22,2.29,0.94,3.12,0.66,0.76,5.58,1.56,0.73,0.31,0.07,0.14,0.28,0.03,0.21,0,0.03,12.97,2.15,6.38,3.99,7.39,3.33,0.07,0.45,5.24,0.03,0,0,0.1,0.03,4.2,4.58,0,0.31,0.1,0,1.49,0.07,0.24,0.03,0,11.06
611,parsed.611.txt,1,3367,34.71,36.62,78.23,43.87,5.35,1.57,0.33,0.42,0.03,0.09,0.71,3.77,8.23,8.05,5.14,1.43,4.31,0.74,2.2,14.97,5.82,0.65,3.12,0.71,0,6.92,0.06,0.39,0.68,4.96,3.92,1.04,0.15,0.15,0.39,14.82,2.55,2.49,0.8,1.4,0.98,0.86,4.81,1.43,0.39,0.18,0.03,0.09,0.18,0.03,0.15,0,0,11.32,1.51,6.77,2.76,8.46,4.37,0.36,1.66,5.76,0,0,0.27,0.36,0.03,4.16,4.75,0.09,0.15,0,0,1.84,0.06,0.24,0.24,0.18,11.94
612,parsed.612.txt,1,2638,30.32,31.27,79.8,47.95,7.01,3.45,0.61,2.05,0.19,0,0.61,3.56,7.54,8.87,6.33,1.25,4.81,1.36,3.34,16.79,6.37,0.49,2.99,0.27,0,3.94,0,0,0.08,7.39,2.84,4.55,3.49,0.08,0.64,19.52,3.26,2.46,2.46,3.79,1.36,0.95,4.93,2.05,0.61,0.3,0.15,0.15,0.27,0.08,0.19,0,0,13.15,1.74,7.35,3.98,5.53,2.5,0.23,0.08,3.94,0.04,0,0,0.19,0.04,3.53,5.23,0.15,0.11,0.15,0,1.44,0.45,0.45,0.15,0,11.83
613,parsed.613.txt,1,2913,27.22,31,78.13,47.48,5.63,2.27,0.38,1.65,0,0,0.24,3.36,10.06,8.41,5.53,2.33,3.33,0.55,2.4,16.62,5.46,0.62,3.6,0.31,0,2.75,0,0,0.03,4.67,2.57,2.06,0.72,0.41,0.34,16.48,2.33,2.95,1,2.61,1.48,0.89,5.01,1.27,0.79,0.14,0.07,0.38,0.31,0.07,0.24,0,0,15.17,2.95,7.45,4.5,5.97,3.12,0.14,0.31,4.12,0.07,0.1,0,0.1,0,4.81,5.7,0.03,0,0,0,2.09,0.34,0.21,0.14,0.31,13.77
614,parsed.614.txt,1,733,24.43,31.65,79.13,49.39,9,4.23,1.64,2.05,0,0,0.55,4.77,8.32,7.78,6.28,0.95,2.32,2.46,2.32,15.55,6.41,0.55,3.27,0.41,0,4.23,0,0.14,0.41,4.77,2.86,1.64,0.82,0.27,0.14,16.23,2.18,2.32,1.36,2.32,1.64,0.55,6,0.95,0.95,0,0.41,0.41,0.41,0.14,0,0,0.27,14.87,2.05,6.55,5.73,6.14,3.41,0.14,0.82,3.55,0,0,0,0.27,0,4.23,5.46,0,0,0,0,0.41,0,0.14,0,0.41,10.64
615,parsed.615.txt,1,2383,32.2,33.4,80.65,46.62,5.96,2.39,0.46,0.42,0,0.34,1.17,3.57,6.84,9.36,6.5,1.8,4.87,1.13,1.85,17.08,6.13,0.71,3.61,0.29,0,5.33,0.04,0,0.59,6.17,3.06,3.02,1.8,0.21,0.5,17.08,2.35,3.06,1.51,2.64,1.05,1.17,4.7,2.06,1.17,0.63,0.25,0.25,0.21,0.04,0.13,0,0.13,11.58,2.39,6.29,2.6,7.09,2.94,0.42,0.17,5.08,0.17,0,0.04,0.04,0,3.4,3.94,0.04,0.29,0,0,2.39,0.17,0.21,0,0,10.45
616,parsed.616.txt,1,3718,26.37,32.71,81.58,45.86,6.13,2.29,0.43,0.78,0.03,0,1.05,3.85,7.88,9.25,5.27,2.29,3.85,0.32,2.64,15.79,5.57,0.38,4.14,1.26,0,4.55,0.11,0,0.19,5.3,3.63,1.67,0.43,0.11,0.46,13.64,1.86,2.34,0.73,1.69,0.78,0.86,4.95,0.91,0.43,0.08,0.05,0.19,0.48,0.03,0.4,0,0.05,14.34,1.37,7.72,4.76,7.02,3.95,0.56,0.59,8.31,0.08,0.03,0,0.16,0,5.3,5.03,0.08,0.05,0,0,2.26,0.05,0.59,0,0.22,13.61
617,parsed.617.txt,1,1272,27.65,39.86,75.79,39.62,3.46,0.47,0,0,0,0,0.47,2.99,9.51,4.72,2.75,1.18,1.34,0.79,1.49,16.04,6.21,0,1.57,0.24,0,4.8,0,0,1.34,7.08,4.8,2.28,1.34,0,0.24,12.97,1.81,1.57,0.86,0.79,0.39,0.71,6.13,0.16,0.71,0.31,0,0.08,1.18,0.71,0.47,0,0,13.99,1.49,8.1,4.01,7.94,4.64,0.24,0.24,5.11,0,0,0,0.16,0,3.69,3.69,0.08,0.55,0,0,0.86,0.08,0.31,0.24,0,9.75
618,parsed.618.txt,1,2124,27.58,31.64,77.54,48.45,7.2,3.58,0.75,1.74,0.28,0,0.8,3.63,7.44,9.32,6.78,1.32,5.23,1.51,3.3,16.29,5.74,0.56,3.11,0.71,0,5.27,0,0.05,0.09,4.38,3.2,1.18,0.89,0,0.09,18.5,3.63,2.4,1.69,1.74,1.27,0.85,6.17,1.13,0.61,0.28,0.24,0.09,0.09,0.05,0.05,0,0,12.71,1.37,6.73,4.47,4.28,4.05,0.24,0.28,2.35,0.05,0,0,0.14,0.09,4.33,3.72,0,0.05,0.05,0,1.55,0.28,0.52,0.19,0,10.88
619,parsed.619.txt,1,2754,27.54,29.38,77.6,44.66,4.5,1.27,0.11,0.58,0.04,0,0.54,3.23,8.02,8.82,5.95,1.27,4.28,0.91,2.4,16.23,4.54,0.69,4.25,1.09,0,3.23,0.07,0.04,0.18,3.41,2.07,0.94,0.4,0.04,0.33,13.44,1.92,2.61,1.02,2.61,0.8,0.51,3.7,1.38,0.62,0.15,0.04,0.25,0.15,0.11,0.04,0,0,14.67,1.89,8.06,4.54,3.52,1.89,0.33,4.54,8.61,0,0,0.18,0.25,0,4.47,7.12,0.07,0.07,0,0,2.25,0.33,0.04,0.51,0.47,15.83
620,parsed.620.txt,1,2379,38.37,34.89,79.11,47.25,4.96,1.47,0.13,0.76,0,0.17,0.42,3.49,9.92,8.15,5.8,3.32,3.07,0.67,1.89,17.02,4.96,0.67,3.87,0.5,0,2.31,0,0,0.25,6.22,3.78,2.4,0.84,0.46,0.42,14.29,1.81,2.61,1.01,1.98,1.13,1.09,4.29,1.26,1.68,0.25,0.08,1.26,0.59,0.17,0.38,0,0.04,14.67,2.69,6.94,4.88,8.49,4.2,0.08,0.08,4.33,0,0.13,0,0.08,0,4.41,6.31,0,0,0,0,1.72,0.17,0.59,0.04,0.29,13.58
621,parsed.621.txt,1,771,28.56,30.74,75.49,48.9,6.36,1.95,0.26,1.04,0.26,0.39,0,4.41,12.06,9.47,5.71,2.46,3.76,1.04,2.2,16.21,5.45,0.78,1.69,1.17,0,3.89,0.13,0,0.13,3.63,3.24,0.39,0,0.39,0,11.93,1.56,1.43,0.65,0.91,1.82,0.91,4.54,0.52,0.78,0.39,0.26,0.13,0.13,0,0,0,0.13,13.49,1.43,6.36,5.58,4.67,3.5,0.26,0.26,4.67,0,0,0,0.13,0,6.87,6.23,0,0,0,0,1.69,0,0.65,0,0.78,16.21
622,parsed.622.txt,1,2518,28.29,32.57,78.63,48.09,6.63,2.22,0.87,0.68,0.12,0,0.56,4.41,7.59,8.86,6.39,0.99,5.28,1.19,3.22,16.2,6.31,0.68,3.38,0.68,0,3.26,0,0,0.16,4.81,3.53,1.27,0.24,0.12,0.28,19.5,3.38,3.42,2.03,3.46,1.55,0.79,4.85,1.59,0.75,0.36,0.16,0.04,0.12,0.08,0.04,0,0,11.52,1.35,6.39,3.61,5.72,3.61,0.2,0.12,3.85,0.16,0,0.08,0.24,0.12,3.57,5.2,0.2,0.04,0.32,0,1.71,0.16,0.48,0.16,0.12,12.11
623,parsed.623.txt,1,5119,29.09,31.33,81.6,49.07,5.88,2.62,0.86,0.78,0.18,0,0.8,3.26,8.46,8.38,6.51,1.54,4.59,1,2.75,17.13,6.58,0.66,3.63,0.49,0,3.38,0,0.1,0.33,3.77,2.56,1.17,0.35,0.16,0.33,16.76,2.34,3.46,1.64,2.87,0.72,0.74,4.96,1.86,0.64,0.21,0.06,0.25,0.31,0.04,0.23,0,0.04,15.24,2.29,9.42,3.13,7.64,4,0.2,0.45,5.86,0.02,0.06,0,0.23,0.02,4.16,5.14,0.12,0.2,0.1,0,2.01,0.31,0.43,0.1,0.02,12.68
624,parsed.624.txt,1,3403,27.22,30.56,77.84,47.37,4.17,1.03,0.53,0.09,0.12,0.03,0.26,3.14,10.78,9.14,5.79,3.11,2.35,1.23,3,17.07,5.82,0.41,4.03,0.76,0,1.7,0,0.03,0.18,3.35,1.67,1.67,0.32,0.5,0.41,12.84,1.44,2.85,1.06,1.82,1.09,0.65,3.85,0.97,1.09,0.18,0.26,0.38,0.44,0.06,0.35,0,0.03,16.84,2.91,7.7,6.11,5.5,2.62,0.24,0.15,5.47,0.06,0.03,0.03,0.18,0,4.85,5.41,0.03,0.09,0,0,1.82,0.18,0.24,0,0.15,12.75
625,parsed.625.txt,1,3150,28.38,31.33,77.37,44.6,6.1,3.11,0.83,1.37,0.19,0,0.73,2.98,7.49,8.41,5.65,1.05,4.22,1.52,2.86,15.68,5.65,0.44,3.46,0.67,0,3.81,0,0,0.13,5.11,3.3,1.78,1.24,0.1,0.16,16.54,2.86,2.79,1.59,2.16,1.11,0.73,4.98,1.05,1.11,0.51,0.25,0.32,0.51,0.19,0.16,0,0.16,12.6,1.46,6.95,4.35,5.14,3.17,0.38,1.52,6.03,0.03,0,0.13,0.29,0.06,4.16,4.86,0.1,0.41,0.03,0,2.35,0.32,0.19,0.1,0.06,12.67
626,parsed.626.txt,1,2125,25.6,35.67,79.72,47.2,5.27,1.84,0.38,0.8,0.05,0.19,0.42,3.44,9.93,7.25,5.22,2.92,3.01,0.52,1.79,16.94,4.42,0.75,4.33,0.75,0,2.54,0,0.05,0.09,6.49,4.14,2.31,0.61,0.47,0.47,13.27,1.55,2.64,0.8,1.98,0.99,0.75,4,1.36,1.69,0.33,0.05,1.22,0.47,0.09,0.38,0,0,15.06,2.64,6.87,5.36,8.56,4.61,0.05,0.09,4.38,0,0.14,0,0.14,0,4.47,6.92,0,0,0,0,1.51,0.19,0.52,0,0.28,13.88
627,parsed.627.txt,1,3403,27.22,30.56,77.84,47.37,4.17,1.03,0.53,0.09,0.12,0.03,0.26,3.14,10.78,9.14,5.79,3.11,2.35,1.23,3,17.07,5.82,0.41,4.03,0.76,0,1.7,0,0.03,0.18,3.35,1.67,1.67,0.32,0.5,0.41,12.84,1.44,2.85,1.06,1.82,1.09,0.65,3.85,0.97,1.09,0.18,0.26,0.38,0.44,0.06,0.35,0,0.03,16.84,2.91,7.7,6.11,5.5,2.62,0.24,0.15,5.47,0.06,0.03,0.03,0.18,0,4.85,5.41,0.03,0.09,0,0,1.82,0.18,0.24,0,0.15,12.75
628,parsed.628.txt,1,3091,28.62,28.28,77.84,44.81,3.14,0.87,0.06,0.39,0,0,0.42,2.26,8.54,9.16,6.08,2.33,3.36,1.2,2.39,17.96,5.24,0.45,3.46,0.68,0,1.46,0,0,0.1,4.34,2.43,1.91,0.42,1,0.23,13.39,1.62,3.17,1.23,1.55,1.2,0.84,3.69,1.07,3.79,0.06,0.03,0.52,0.19,0.13,0.06,0,0,18.38,2.52,9.51,6.21,4.01,3.49,0.1,0.06,3.79,0.03,0.1,0,0.19,0,4.37,6.08,0,0,0.03,0,1.46,0,0.23,0.13,0.71,13.13
629,parsed.629.txt,1,3247,28.23,28.49,80.07,47.58,5.85,2.13,0.74,0.74,0.03,0,0.62,3.73,9.82,9.45,6.31,1.94,4,1.36,2.31,16.75,4.59,0.37,3.39,1.11,0,2.06,0,0.03,0.12,4.4,2.16,2.22,0.62,0.4,0.71,14.11,2.31,3.17,1.39,2.74,1.05,0.37,3.51,1.02,1.23,0.37,0.12,0.31,0.4,0.15,0.12,0,0.12,16.14,2.65,8.38,5.05,4.9,3.2,0.03,0.59,5.88,0.06,0,0,0.09,0.09,4.43,4.31,0.06,0,0.06,0,1.6,0.25,0.31,0.12,0.59,11.86
