month_year,full_date,month,day,year,name,position_cat,any_speech,bankersfinance,other_private,otherregulators,io,community_organisations,thinktank,press_association,prof_econ_assoc,university,hearing,trade_assoc,non_finance_gov,nonbuinessadvocacy,social_events,economic_literacy,other,org
1-Jan-10,4-Jan-10,January,4,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Jan-10,29-Jan-10,January,29,2010,Donald L. Kohn,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Feb-10,3-Feb-10,February,3,2010,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Feb-10,3-Feb-10,February,3,2010,Kevin Warsh,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Feb-10,18-Feb-10,February,18,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Feb-10,26-Feb-10,February,26,2010,Daniel K. Tarullo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-10,18-Mar-10,March,18,2010,Daniel K. Tarullo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-10,20-Mar-10,March,20,2010,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-10,24-Mar-10,March,24,2010,Donald L. Kohn,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Mar-10,26-Mar-10,March,26,2010,Daniel K. Tarullo,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Mar-10,26-Mar-10,March,26,2010,Kevin Warsh,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Mar-10,31-Mar-10,March,31,2010,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-10,7-Apr-10,April,7,2010,Ben S. Bernanke,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Apr-10,8-Apr-10,April,8,2010,Ben S. Bernanke,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Apr-10,8-Apr-10,April,8,2010,Daniel K. Tarullo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-10,8-Apr-10,April,8,2010,Donald L. Kohn,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Apr-10,8-Apr-10,April,8,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
1-Apr-10,13-Apr-10,April,13,2010,Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1-Apr-10,13-Apr-10,April,13,2010,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-10,19-Apr-10,April,19,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Apr-10,21-Apr-10,April,21,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
1-Apr-10,27-Apr-10,April,27,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
1-May-10,1-May-10,May,1,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-May-10,6-May-10,May,6,2010,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-10,8-May-10,May,8,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-May-10,11-May-10,May,11,2010,Donald L. Kohn,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1-May-10,13-May-10,May,13,2010,Donald L. Kohn,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-May-10,25-May-10,May,25,2010,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-May-10,30-May-10,May,30,2010,Ben S. Bernanke,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Jun-10,3-Jun-10,June,3,2010,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Jun-10,8-Jun-10,June,8,2010,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Jun-10,9-Jun-10,June,9,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1-Jun-10,16-Jun-10,June,16,2010,Ben S. Bernanke,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Jun-10,28-Jun-10,June,28,2010,Kevin Warsh,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Jun-10,30-Jun-10,June,30,2010,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Jul-10,12-Jul-10,July,12,2010,Elizabeth A. Duke,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Jul-10,12-Jul-10,July,12,2010,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Jul-10,15-Jul-10,July,15,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
1-Aug-10,2-Aug-10,August,2,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
1-Aug-10,27-Aug-10,August,27,2010,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Sep-10,1-Sep-10,September,1,2010,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Sep-10,17-Sep-10,September,17,2010,Daniel K. Tarullo,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Sep-10,24-Sep-10,September,24,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Sep-10,24-Sep-10,September,24,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
1-Sep-10,30-Sep-10,September,30,2010,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Oct-10,4-Oct-10,October,4,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
1-Oct-10,11-Oct-10,October,11,2010,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Oct-10,15-Oct-10,October,15,2010,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Oct-10,19-Oct-10,October,19,2010,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
1-Oct-10,19-Oct-10,October,19,2010,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Oct-10,25-Oct-10,October,25,2010,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Nov-10,8-Nov-10,November,8,2010,Kevin Warsh,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Nov-10,12-Nov-10,November,12,2010,Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Nov-10,12-Nov-10,November,12,2010,Sarah Bloom Raskin,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13
1-Nov-10,19-Nov-10,November,19,2010,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Nov-10,19-Nov-10,November,19,2010,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Dec-10,1-Dec-10,December,1,2010,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Dec-10,2-Dec-10,December,2,2010,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Jan-11,7-Jan-11,January,7,2011,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Jan-11,8-Jan-11,January,8,2011,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Feb-11,2-Feb-11,February,2,2011,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Feb-11,3-Feb-11,February,3,2011,Ben S. Bernanke,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1-Feb-11,11-Feb-11,February,11,2011,Sarah Bloom Raskin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1-Feb-11,18-Feb-11,February,18,2011,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Feb-11,25-Feb-11,February,25,2011,Janet L. Yellen,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Mar-11,2-Mar-11,March,2,2011,Ben S. Bernanke,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Mar-11,4-Mar-11,March,4,2011,Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Mar-11,23-Mar-11,March,23,2011,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-11,24-Mar-11,March,24,2011,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Mar-11,31-Mar-11,March,31,2011,Daniel K. Tarullo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-11,4-Apr-11,April,4,2011,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-11,7-Apr-11,April,7,2011,Sarah Bloom Raskin,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-11,11-Apr-11,April,11,2011,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Apr-11,14-Apr-11,April,14,2011,Elizabeth A. Duke,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Apr-11,28-Apr-11,April,28,2011,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Apr-11,29-Apr-11,April,29,2011,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-11,5-May-11,May,5,2011,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-11,6-May-11,May,6,2011,Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-11,10-May-11,May,10,2011,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-11,12-May-11,May,12,2011,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
1-May-11,16-May-11,May,16,2011,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-May-11,24-May-11,May,24,2011,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Jun-11,1-Jun-11,June,1,2011,Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Jun-11,3-Jun-11,June,3,2011,Daniel K. Tarullo,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Jun-11,7-Jun-11,June,7,2011,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Jun-11,9-Jun-11,June,9,2011,Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Jun-11,14-Jun-11,June,14,2011,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1-Jun-11,29-Jun-11,June,29,2011,Sarah Bloom Raskin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1-Aug-11,26-Aug-11,August,26,2011,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
,1-Sep-11,September,1,2011,Governor†Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,8-Sep-11,September,8,2011,Chairman†Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,15-Sep-11,September,15,2011,Chairman†Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,15-Sep-11,September,15,2011,Governor†Daniel K. Tarullo,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,26-Sep-11,September,26,2011,Governor†Sarah Bloom Raskin,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,28-Sep-11,September,28,2011,Chairman†Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,4-Oct-11,October,4,2011,Governor†Sarah Bloom Raskin,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
,18-Oct-11,October,18,2011,Chairman†Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,20-Oct-11,October,20,2011,Governor†Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,21-Oct-11,October,21,2011,Vice Chair†Janet L. Yellen,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,22-Oct-11,October,22,2011,Governor†Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,4-Nov-11,November,4,2011,Governor†Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
,4-Nov-11,November,4,2011,Governor†Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
,9-Nov-11,November,9,2011,Chairman†Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,9-Nov-11,November,9,2011,Chairman†Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,9-Nov-11,November,9,2011,Governor†Daniel K. Tarullo,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,10-Nov-11,November,10,2011,Chairman†Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,11-Nov-11,November,11,2011,Vice Chair†Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,29-Nov-11,November,29,2011,Vice Chair†Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,6-Jan-12,January,6,2012,Governor†Elizabeth A. Duke,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,6-Jan-12,January,6,2012,Governor†Sarah Bloom Raskin,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,7-Jan-12,January,7,2012,Governor†Sarah Bloom Raskin,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
,13-Jan-12,January,13,2012,Governor†Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,16-Jan-12,January,16,2012,Governor†Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,31-Aug-12,,,2012,Chairman†Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,7-Aug-12,,,2012,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,6-Aug-12,,,2012,Chairman†Ben S. Bernanke,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,23-Jul-12,,,2012,Governor†Sarah Bloom Raskin,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,24-Jul-12,,,2012,Chairman†Ben S. Bernanke,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
,20-Jul-12,,,2012,Governor†Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,12-Jun-12,,,2012,Governor†Daniel K. Tarullo,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,6-Jun-12,,,2012,Vice Chair†Janet L. Yellen,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,15-May-12,,,2012,Governor†Elizabeth A. Duke,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
,10-May-12,,,2012,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,2-May-12,,,2012,Governor†Daniel K. Tarullo,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
,13-Apr-12,,,2012,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
,12-Apr-12,,,2012,Governor†Sarah Bloom Raskin,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
,11-Apr-12,,,2012,Vice Chair†Janet L. Yellen,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,10-Apr-12,,,2012,Governor†Daniel K. Tarullo,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,9-Apr-12,,,2012,Chairman†Ben S. Bernanke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,27-Mar-12,,,2012,Governor†Elizabeth A. Duke,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
,26-Mar-12,,,2012,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,23-Mar-12,,,2012,Chairman†Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,14-Mar-12,,,2012,Chairman†Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,1-Mar-12,,,2012,Governor†Sarah Bloom Raskin,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
,16-Feb-12,,,2012,Chairman†Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,10-Feb-12,,,2012,Chairman†Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
,16-Feb-12,Community Banking,,,Chairman†Ben S. Bernanke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,1-Mar-12,Accommodative Monetary Policy and Its Effects on Savers,,,Governor†Sarah Bloom Raskin,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
,14-Mar-12,Community Banking,,,Chairman†Ben S. Bernanke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,23-Mar-12,Opening Remarks,,,Chairman†Ben S. Bernanke,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,26-Mar-12,Recent Developments in the Labor Market,,,Chairman†Ben S. Bernanke,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,27-Mar-12,Building Sustainable Communities,,,Governor†Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,9-Apr-12,Fostering Financial Stability,,,Chairman†Ben S. Bernanke,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,10-Apr-12,Developing Tools for Dynamic Capital Supervision,,,Governor†Daniel K. Tarullo,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,11-Apr-12,The Economic Outlook and Monetary Policy,,,Vice Chair†Janet L. Yellen,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,12-Apr-12,Downturns and Recoveries: What the Economies in Los Angeles and the United States Tell Us,,,Governor†Sarah Bloom Raskin,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,13-Apr-12,Some Reflections on the Crisis and the Policy Response,,,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
,2-May-12,Regulatory Reform since the Financial Crisis,,,Governor†Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,10-May-12,Banks and Bank Lending: The State of Play,,,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,15-May-12,Prescriptions for Housing Recovery,,,Governor†Elizabeth A. Duke,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
,6-Jun-12,Perspectives on Monetary Policy,,,Vice Chair†Janet L. Yellen,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,12-Jun-12,Shadow Banking After the Financial Crisis,,,Governor†Daniel K. Tarullo,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,20-Jul-12,Central Bank Cooperation in Times of Crisis,,,Governor†Elizabeth A. Duke,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,23-Jul-12,How Well Is Our Financial System Serving Us? Working Together to Find the High Road,,,Governor†Sarah Bloom Raskin,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,24-Jul-12,Early Childhood Education,,,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,6-Aug-12,Economic Measurement,,,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
,7-Aug-12,Financial Education,,,Chairman†Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,31-Aug-12,Monetary Policy since the Onset of the Crisis,,,Chairman†Ben S. Bernanke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,1-Oct-12,Five Questions about the Federal Reserve and Monetary Policy,,,Chairman†Ben S. Bernanke,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,5-Oct-12,Addressing Long-Term Vacant Properties to Support Neighborhood Stabilization,,,Governor†Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,10-Oct-12,Financial Stability Regulation,,,Governor†Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,11-Oct-12,Evaluating Large-Scale Asset Purchases,,,Governor†Jeremy C. Stein,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
,11-Oct-12,Japan in the Global Economy II,,,Vice Chair†Janet L. Yellen,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,14-Oct-12,U.S. Monetary Policy and International Implications,,,Chairman†Ben S. Bernanke,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
,9-Nov-12,Community Banks and Mortgage Lending,,,Governor†Elizabeth A. Duke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,13-Nov-12,Revolution and Evolution in Central Bank Communications,,,Vice Chair†Janet L. Yellen,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,15-Nov-12,Challenges in Housing and Mortgage Markets,,,Chairman†Ben S. Bernanke,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,20-Nov-12,The Economic Recovery and Economic Policy,,,Chairman†Ben S. Bernanke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,28-Nov-12,Regulation of Foreign Banking Organizations,,,Governor†Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,30-Nov-12,Large-Scale Asset Purchases,,,Governor†Jeremy C. Stein,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,4-Dec-12,Industry Structure and Systemic Risk Regulation,,,Governor†Daniel K. Tarullo,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
,17-Dec-12,Dollar Funding and Global Banks,,,Governor†Jeremy C. Stein,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
,4-Jan-13,Interconnectedness and Systemic Risk: Lessons from the Financial Crisis and Policy Implications,,,Vice Chair†Janet L. Yellen,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,5-Feb-13,The Future of Community Banking,,,Governor†Elizabeth A. Duke,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,7-Feb-13,"Overheating in Credit Markets: Origins, Measurement, and Policy Responses",,,Governor†Jeremy C. Stein,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,11-Feb-13,"A Painfully Slow Recovery for America's Workers: Causes, Implications, and the Federal Reserve's Response",,,Vice Chair†Janet L. Yellen,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,22-Feb-13,International Cooperation in Financial Regulation,,,Governor†Daniel K. Tarullo,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,22-Feb-13,Crunch Time: Fiscal Crises and the Role of Monetary Policy,,,Governor†Jerome H. Powell,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,28-Feb-13,Reflections on Reputation and its Consequences,,,Governor†Sarah Bloom Raskin,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,1-Mar-13,Long-Term Interest Rates,,,Chairman†Ben S. Bernanke,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,4-Mar-13,Too Big to Fail,,,Governor†Jerome H. Powell,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,4-Mar-13,Challenges Confronting Monetary Policy,,,Vice Chair†Janet L. Yellen,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
,8-Mar-13,Comments on Housing and Mortgage Markets,,,Governor†Elizabeth A. Duke,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,22-Mar-13,Focusing on Low- and Moderate-Income Working Americans,,,Governor†Sarah Bloom Raskin,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,25-Mar-13,Monetary Policy and the Global Economy,,,Chairman†Ben S. Bernanke,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
,4-Apr-13,Communication in Monetary Policy,,,Vice Chair†Janet L. Yellen,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
,4-Apr-13,Financial and Economic Education,,,Chairman†Ben S. Bernanke,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,8-Apr-13,Stress Testing Banks: What Have We Learned?,,,Chairman†Ben S. Bernanke,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,12-Apr-13,Creating Resilient Communities,,,Chairman†Ben S. Bernanke,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
