docId,filename,top topics...,,,,,,,,,,,
49,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1042.txt,0,0.490963846,5,0.1754518,2,0.140060246,3,,,,
50,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1043.txt,0,0.688109159,5,0.161306038,1,,,,,,
51,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1044.txt,2,0.576416552,1,0.312404275,0,,,,,,
52,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1045.txt,4,0.532330811,1,0.272681713,0,0.075689226,5,,,,
53,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1046.txt,0,0.263647646,4,0.243176177,5,0.239454091,1,,,,
54,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1047.txt,0,0.501525342,5,,,,,,,,
55,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1048.txt,0,0.688394248,5,0.151430845,1,,,,,,
56,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1049.txt,1,0.560781896,4,0.233964562,0,0.091631033,2,,,,
57,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.105.txt,3,0.425464422,1,0.355686456,0,0.097870409,2,,,,
58,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1050.txt,2,0.592013896,1,,,,,,,,
59,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1051.txt,5,0.627963543,0,0.158054709,1,0.105167173,2,,,,
60,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1052.txt,0,0.528008282,5,,,,,,,,
61,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1053.txt,4,0.745345771,3,,,,,,,,
62,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1054.txt,1,0.654392183,2,0.182342499,3,,,,,,
63,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1055.txt,0,0.361370713,2,0.339563876,5,0.152647972,3,,,,
64,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1056.txt,5,0.417310655,4,,,,,,,,
65,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1057.txt,1,0.556836903,2,0.168863267,0,0.11943987,4,0.093904451,3,,
66,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1058.txt,5,0.456533611,4,0.335155815,2,0.080918536,0,,,,
67,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1059.txt,4,0.545197725,1,0.241054609,0,0.077212803,2,0.058380414,3,,
68,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.106.txt,3,0.360718876,0,0.329910129,1,0.114249036,5,0.083440311,4,0.057766367,2
69,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1060.txt,5,0.473482788,4,0.313285947,0,0.092946969,2,,,,
70,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1061.txt,1,0.533772647,2,0.188632622,4,0.111202635,0,0.102965407,3,,
71,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1062.txt,4,0.421947449,5,0.412673891,1,0.05255023,0,,,,
72,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1063.txt,0,0.355140179,2,0.34579438,5,0.165109038,3,,,,
73,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1064.txt,1,0.657941461,2,0.170363799,3,,,,,,
74,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1065.txt,4,0.732712746,3,,,,,,,,
75,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1066.txt,0,0.53163898,5,,,,,,,,
76,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1067.txt,5,0.633434653,0,0.181762919,1,,,,,,
77,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1068.txt,2,0.595138907,1,,,,,,,,
78,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1069.txt,1,0.566279769,4,0.24434942,0,0.081857055,2,,,,
79,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.107.txt,1,0.587525129,3,0.185110658,2,0.111334674,0,,,,
80,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1070.txt,0,0.68640697,5,0.151430845,1,,,,,,
81,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1071.txt,0,0.502135456,5,,,,,,,,
82,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1072.txt,0,0.262406945,5,0.240074441,4,0.238213405,1,,,,
83,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1073.txt,4,0.526817024,1,0.271177948,0,0.082205512,5,,,,
84,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1074.txt,2,0.587442577,1,0.29341501,0,,,,,,
85,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1075.txt,0,0.694931746,5,0.158382073,1,,,,,,
