docId,filename,top1,top1.prop,top2,top2.prop,top3,top3.prop,top4,top4.prop,top5,top5.prop
614,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.618.txt,4,0.869383514,1,0.051201671,,,,,,
615,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.619.txt,0,0.433890581,1,0.346504569,3,0.122340426,2,0.072948329,,
616,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.62.txt,0,0.482979774,2,0.33399111,4,0.106068082,,,,
617,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.620.txt,0,0.513582349,2,0.235144317,3,0.141765699,4,0.068760611,,
618,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.621.txt,2,0.471875012,1,0.231250003,4,0.168750003,3,0.103124999,,
619,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.622.txt,3,0.755632579,0,0.11005199,4,0.066724434,,,,
620,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.623.txt,0,0.59923178,3,0.248399481,1,0.069142126,2,0.050789587,,
621,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.624.txt,0,0.675213695,3,0.163050622,2,0.067061141,1,0.055884287,,
622,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.625.txt,4,0.568015933,1,0.257465154,2,0.09820836,,,,
623,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.626.txt,0,0.575315833,2,0.206025273,1,0.080660835,3,0.070942663,4,0.067055397
624,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.627.txt,0,0.668639064,3,0.170940176,2,0.075608149,,,,
625,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.628.txt,0,0.844838917,3,0.067061141,,,,,,
626,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.629.txt,0,0.567549646,3,0.311258286,1,0.058940396,,,,
627,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.63.txt,0,0.482573718,1,0.376005352,4,0.093163542,,,,
628,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.630.txt,0,0.500335813,3,0.364002675,2,0.086635329,,,,
629,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.631.txt,3,0.351753443,1,0.243358135,2,0.180658877,0,0.151965991,4,0.072263546
630,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.632.txt,1,0.526829243,3,0.146341458,4,0.112195119,0,0.112195119,2,0.102439024
631,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.633.txt,3,0.650674641,0,0.21139431,4,0.061469264,2,0.052473765,,
632,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.634.txt,1,0.567774951,4,0.270247221,2,0.080988914,3,0.056265984,,
633,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.635.txt,0,0.738892674,2,0.120984279,3,0.064935066,,,,
634,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.636.txt,1,0.468239576,2,0.238656983,4,0.21324864,0,0.053539019,,
635,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.637.txt,3,0.496742666,2,0.310532033,0,0.107491858,4,0.068946794,,
636,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.638.txt,2,0.45348838,4,0.329734206,1,0.087209299,3,0.070598006,0,0.058970101
637,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.639.txt,1,0.719137847,0,0.105160028,2,0.067276292,4,0.062704116,,
638,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.64.txt,4,0.522609353,1,0.262416601,2,0.105263159,0,0.071905114,,
639,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.640.txt,4,0.873120844,2,0.058328323,,,,,,
640,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.641.txt,0,0.743228018,2,0.101015799,3,0.070541762,4,0.056997743,,
641,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.642.txt,0,0.568516433,1,0.144960359,4,0.10758777,2,0.096262738,3,0.082672708
642,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.643.txt,1,0.517307699,0,0.303846151,3,0.075000003,4,0.071153849,,
643,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.644.txt,4,0.865942001,,,,,,,,
644,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.645.txt,0,0.536862016,2,0.151228741,4,0.134215504,1,0.130434781,,
645,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.646.txt,0,0.686192453,1,0.138075307,3,0.08117155,,,,
646,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.647.txt,4,0.702763259,1,0.179985061,2,0.064973861,,,,
647,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.648.txt,1,0.405529946,3,0.267281115,2,0.184331805,4,0.110599078,,
648,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.649.txt,4,0.556501567,2,0.19195047,0,0.146284834,1,0.060371518,,
649,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.65.txt,0,0.3515535,3,0.339470655,4,0.157077104,1,0.094361335,2,0.057537399
650,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.650.txt,3,0.668945313,0,0.125976563,2,0.083984375,1,0.078125,,
651,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.651.txt,1,0.668893814,0,0.210838899,3,0.077208608,,,,
652,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.652.txt,3,0.461667597,0,0.449916065,,,,,,
653,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.653.txt,4,0.47874999,1,0.298124999,2,0.097499996,0,0.076250002,,
654,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.654.txt,4,0.786635399,2,0.100820631,1,0.062133648,,,,
655,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.655.txt,4,0.486639678,2,0.268016189,1,0.119838059,0,0.080161944,,
656,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.656.txt,3,0.604628742,2,0.197685629,0,0.107521698,4,0.060752168,,
657,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.657.txt,3,0.595936775,0,0.210496619,2,0.159706548,,,,
658,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.658.txt,4,0.909323752,,,,,,,,
659,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.659.txt,4,0.812770545,1,0.109848484,,,,,,
660,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.66.txt,3,0.62299329,0,0.323148638,,,,,,
661,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.660.txt,2,0.414049596,4,0.36115703,3,0.098347105,1,0.079338841,,
662,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.661.txt,2,0.501335084,4,0.306408554,3,0.071428575,1,0.060747664,0,0.060080107
663,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.662.txt,1,0.726277351,4,0.094890513,2,0.069343068,0,0.05839416,3,0.05109489
664,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.663.txt,4,0.32224825,0,0.301170975,1,0.171428576,3,0.10819672,2,0.096955501
665,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.664.txt,4,0.778394759,1,0.101463906,2,0.064109035,,,,
666,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.665.txt,4,0.739032626,2,0.107986502,1,0.066366702,0,0.05511811,,
667,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.666.txt,0,0.459712237,3,0.355395675,1,0.115107916,2,0.056834534,,
668,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.667.txt,0,0.475247532,3,0.384488463,1,0.062706269,,,,
669,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.668.txt,2,0.410173148,3,0.233766228,4,0.18777056,0,0.130952388,,
670,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.669.txt,1,0.591914058,4,0.161718249,2,0.109286167,0,0.084649399,3,0.05243209
671,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.67.txt,1,0.580973923,4,0.184597954,2,0.130237833,0,0.085503966,,
672,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.670.txt,0,0.708366513,3,0.162549794,,,,,,
673,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.671.txt,4,0.805060387,2,0.098907419,1,0.052328926,,,,
674,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.672.txt,1,0.793196082,0,0.115487911,,,,,,
675,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.673.txt,4,0.652023673,2,0.147087857,1,0.12537019,,,,
676,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.674.txt,1,0.567507446,4,0.227744803,0,0.109792285,2,0.070474781,,
677,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.675.txt,2,0.503034413,4,0.448415369,,,,,,
678,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.676.txt,4,0.910553396,,,,,,,,
679,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.677.txt,4,0.881558001,,,,,,,,
680,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.678.txt,2,0.59944135,4,0.243016765,3,0.094413407,,,,
681,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.679.txt,4,0.837318063,2,0.08679834,,,,,,
682,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.68.txt,1,0.477981657,0,0.33853212,4,0.095412843,,,,
683,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.680.txt,0,0.349538177,1,0.274185717,3,0.180845886,4,0.177442878,,
684,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.681.txt,1,0.630296588,0,0.176906779,3,0.070974573,4,0.064618647,2,0.05720339
685,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.682.txt,0,0.462686568,3,0.401628226,2,0.055630937,,,,
686,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.683.txt,4,0.698347092,2,0.122195989,1,0.103896104,0,0.050177097,,
687,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.684.txt,0,0.45960626,1,0.274270207,3,0.139171764,4,0.090970807,,
688,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.685.txt,4,0.859743774,1,0.098449089,,,,,,
689,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.686.txt,4,0.803140759,2,0.097027481,1,0.066180594,,,,
690,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.687.txt,4,0.811875343,2,0.101704881,,,,,,
691,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.688.txt,1,0.709950626,4,0.0910374,2,0.082568809,0,0.062808752,3,0.053634439
692,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.689.txt,1,0.332061082,4,0.309705555,0,0.160305336,2,0.139585599,3,0.05834242
693,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.69.txt,4,0.556097567,1,0.180487812,2,0.122560978,0,0.100609757,,
694,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.690.txt,3,0.410395235,0,0.400108278,2,0.139144555,,,,
695,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.691.txt,0,0.718020022,3,0.187430471,2,0.05506118,,,,
696,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.692.txt,0,0.485902816,3,0.438512295,,,,,,
697,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.693.txt,3,0.421223611,0,0.417433679,2,0.109366544,,,,
698,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.694.txt,4,0.904586196,,,,,,,,
699,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.695.txt,0,0.583705366,3,0.260044634,2,0.107142858,,,,
700,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.696.txt,0,0.569078922,2,0.19682017,4,0.101425439,3,0.091008775,,
701,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.697.txt,0,0.641447365,3,0.143640354,1,0.083881579,2,0.068530701,4,0.0625
702,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.698.txt,0,0.74497354,3,0.131216928,4,0.057142857,1,0.053439155,,
703,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.699.txt,1,0.759146333,0,0.082317077,3,0.064024389,2,0.05792683,,
704,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.7.txt,2,0.341935486,1,0.20645161,3,0.18924731,0,0.163440853,4,0.098924734
705,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.70.txt,1,0.572809279,0,0.181056708,3,0.130154639,2,0.067654639,,
706,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.700.txt,1,0.546094298,4,0.188599572,2,0.135116115,0,0.097114705,,
707,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.701.txt,0,0.617394865,3,0.252347887,1,0.062474478,,,,
708,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.702.txt,3,0.411976039,0,0.397604793,1,0.102395207,2,0.079640716,,
709,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.703.txt,0,0.698014021,3,0.132009342,1,0.073014021,4,0.056658879,,
710,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.704.txt,4,0.713426828,1,0.116900466,2,0.092184372,3,0.059452239,,
711,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.705.txt,0,0.539909124,1,0.196625561,2,0.147306949,4,0.074626863,,
712,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.706.txt,4,0.662053049,1,0.222029984,2,0.059400231,,,,
713,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.707.txt,4,0.718807042,1,0.13755326,2,0.070602559,,,,
714,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.708.txt,1,0.734797299,4,0.087274775,3,0.063626125,0,0.059684686,2,0.054617118
715,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.709.txt,0,0.635910213,3,0.285951793,1,0.053200334,,,,
716,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.71.txt,4,0.656445563,2,0.165832296,0,0.083854817,3,0.059449311,,
717,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.710.txt,4,0.371814102,1,0.344827592,2,0.143928036,3,0.084707648,0,0.054722637
718,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.711.txt,3,0.64533335,2,0.148666665,1,0.094666667,0,0.063333333,,
719,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.712.txt,3,0.413880646,0,0.38468048,2,0.13584426,,,,
720,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.713.txt,2,0.349068314,3,0.309937894,4,0.266459614,0,0.060248446,,
721,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.714.txt,0,0.561538458,3,0.289743602,1,0.086666666,2,0.056410257,,
722,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.715.txt,4,0.886724412,,,,,,,,
723,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.716.txt,3,0.718269765,0,0.10358566,4,0.080250427,2,0.064883322,,
724,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.717.txt,3,0.445783138,1,0.204819277,4,0.180722892,2,0.084337346,0,0.084337346
725,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.718.txt,0,0.632800579,3,0.108447492,2,0.101217657,4,0.078767121,1,0.078767121
726,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.719.txt,4,0.410734683,2,0.365435869,3,0.134754479,1,0.071564525,,
727,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.72.txt,2,0.397203535,0,0.337648898,4,0.190574825,3,0.050750908,,
728,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.720.txt,0,0.49454239,3,0.314861447,1,0.099076405,2,0.07724601,,
729,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.721.txt,4,0.575507641,1,0.29505077,,,,,,
730,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.722.txt,3,0.56410259,2,0.23974359,0,0.073717952,4,0.071794875,1,0.050641026
731,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.723.txt,1,0.44369486,0,0.224182665,3,0.164504409,4,0.108977683,2,0.058640372
732,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.724.txt,0,0.533199847,1,0.228561893,3,0.207874537,,,,
733,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.725.txt,2,0.521484375,4,0.301432282,3,0.077473961,0,0.050130207,,
734,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.726.txt,4,0.891863525,,,,,,,,
735,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.727.txt,3,0.558574438,0,0.337685257,2,0.074453071,,,,
736,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.728.txt,1,0.419720173,4,0.277148575,2,0.160559624,0,0.087941371,3,0.054630246
737,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.729.txt,2,0.441796511,3,0.228689283,0,0.22043997,4,0.087534375,,
738,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.73.txt,3,0.834745765,0,0.072563559,,,,,,
739,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.730.txt,2,0.455673099,1,0.261583358,4,0.203210503,3,0.055454213,,
740,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.731.txt,3,0.739320934,0,0.119386636,2,0.061336253,,,,
741,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.732.txt,3,0.449468076,0,0.336436182,2,0.143617019,,,,
742,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.733.txt,3,0.697620153,0,0.218852073,,,,,,
743,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.734.txt,3,0.373626381,2,0.352335155,4,0.163461536,0,0.074862637,,
744,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.735.txt,2,0.613223135,4,0.201652899,0,0.074380167,1,0.067768596,,
745,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.736.txt,3,0.854356706,0,0.091852784,,,,,,
746,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.737.txt,1,0.577459335,4,0.237800151,2,0.104957394,3,0.057707205,,
747,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.738.txt,3,0.742268026,0,0.15463917,2,0.058173783,,,,
748,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.739.txt,2,0.523483396,4,0.337573379,3,0.059197653,,,,
749,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.74.txt,4,0.642479241,2,0.188964471,0,0.080876797,,,,
750,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.740.txt,0,0.460343421,3,0.328699917,1,0.121831559,2,0.073589534,,
751,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.741.txt,1,0.734006763,4,0.090909094,2,0.067340069,3,0.057239056,0,0.05050505
752,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.742.txt,0,0.531230688,1,0.15646258,3,0.129251704,2,0.123376623,4,0.059678417
753,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.743.txt,0,0.595596731,1,0.232522205,3,0.100811124,,,,
754,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.744.txt,1,0.534254134,4,0.240883976,2,0.136464089,0,0.064640887,,
755,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.745.txt,0,0.634377956,3,0.124406457,2,0.118233621,4,0.070750237,1,0.052231718
756,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.746.txt,4,0.432226449,2,0.430593371,,,,,,
757,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.747.txt,0,0.450098813,3,0.348320156,2,0.140810281,,,,
758,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.748.txt,2,0.615173697,4,0.19744058,3,0.113345519,,,,
759,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.749.txt,1,0.522286296,2,0.192973256,4,0.181961194,0,0.075511277,,
760,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.75.txt,2,0.405617237,0,0.331809282,4,0.180274338,,,,
761,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.750.txt,1,0.744186044,0,0.137420714,3,0.059196617,,,,
762,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.751.txt,1,0.57643503,4,0.294259816,3,0.063444108,,,,
763,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.752.txt,3,0.726529002,0,0.197117254,,,,,,
764,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.753.txt,0,0.280898869,1,0.242375597,3,0.23595506,2,0.166131616,4,0.074638844
765,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.754.txt,2,0.485351026,0,0.16473189,4,0.164179102,3,0.092868991,1,0.092868991
766,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.755.txt,1,0.484425336,0,0.145005375,2,0.141783029,3,0.120300755,4,0.108485498
767,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.756.txt,1,0.542613626,4,0.359375,2,0.0625,,,,
768,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.757.txt,3,0.354470253,2,0.32571879,1,0.158330053,0,0.089799136,4,0.071681768
769,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.758.txt,0,0.532158315,1,0.154298082,2,0.14100185,3,0.129251704,,
770,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.759.txt,3,0.881999254,,,,,,,,
771,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.76.txt,0,0.341029018,2,0.317282319,4,0.219656989,3,0.062664911,1,0.059366755
772,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.760.txt,4,0.813137054,2,0.096262738,,,,,,
773,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.761.txt,1,0.560690105,4,0.361059755,,,,,,
774,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.762.txt,2,0.391360819,1,0.265670687,3,0.173757717,0,0.138031825,,
775,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.763.txt,3,0.594405591,1,0.174825177,2,0.167832166,,,,
776,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.764.txt,2,0.353606015,4,0.252960175,3,0.162540361,0,0.15231432,1,0.07857912
777,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.765.txt,3,0.337364733,0,0.274347544,2,0.191597715,1,0.168682367,,
778,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.766.txt,0,0.816728652,3,0.107063197,2,0.054275092,,,,
779,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.767.txt,3,0.61350292,2,0.12328767,0,0.102739729,4,0.092954993,1,0.06751468
780,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.768.txt,3,0.270270258,0,0.216216221,4,0.189189196,2,0.162162155,1,0.162162155
781,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.769.txt,2,0.565749228,3,0.178134561,0,0.108562693,1,0.103211008,,
782,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.77.txt,0,0.527777791,1,0.148989901,4,0.146464646,3,0.133838385,,
783,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.770.txt,1,0.601991653,0,0.245101184,3,0.119498879,,,,
784,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.771.txt,3,0.580789924,0,0.343357265,,,,,,
785,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.772.txt,2,0.571656883,0,0.15876399,4,0.144379333,3,0.070857748,1,0.054342035
786,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.773.txt,2,0.380522996,0,0.288548231,3,0.249774575,1,0.071235344,,
787,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.774.txt,2,0.574534178,3,0.184782609,4,0.097049691,0,0.081521742,1,0.062111802
788,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.775.txt,4,0.346365303,1,0.308491141,2,0.25717777,3,0.079413563,,
789,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.776.txt,3,0.789803922,4,0.069019608,0,0.056470588,,,,
790,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.777.txt,3,0.639760852,1,0.127055302,0,0.104633778,4,0.074738413,2,0.053811658
791,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.778.txt,2,0.659282207,3,0.131147534,0,0.110323437,1,0.073548958,,
792,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.779.txt,3,0.861486495,,,,,,,,
793,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.78.txt,4,0.691089094,1,0.132673264,2,0.074587457,0,0.053465348,,
794,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.780.txt,3,0.863275051,0,0.055643879,,,,,,
795,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.781.txt,2,0.577991426,3,0.163461536,4,0.126068383,1,0.085470088,,
796,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.782.txt,2,0.647356331,3,0.185747132,1,0.074942529,4,0.060229886,,
797,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.783.txt,1,0.624262273,2,0.134426236,4,0.089180328,3,0.079344265,0,0.072786883
798,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.784.txt,2,0.528008878,3,0.33666113,1,0.057681642,,,,
799,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.785.txt,1,0.712155104,4,0.115585387,0,0.069351234,3,0.051454138,2,0.051454138
800,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.786.txt,2,0.398166329,3,0.274394244,0,0.231172234,4,0.058939096,,
801,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.787.txt,4,0.871276021,,,,,,,,
802,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.788.txt,3,0.751538873,4,0.111919418,0,0.050923336,,,,
803,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.789.txt,3,0.37525633,2,0.315105945,0,0.1291866,1,0.105263159,4,0.075187966
804,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.79.txt,3,0.872858763,,,,,,,,
805,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.790.txt,2,0.561002195,3,0.213507622,0,0.084967323,1,0.078431375,4,0.062091503
806,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.791.txt,1,0.492371708,0,0.256588072,3,0.112343967,2,0.093619972,,
807,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.792.txt,3,0.837541699,2,0.052882325,,,,,,
808,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.793.txt,2,0.384707302,4,0.313620061,1,0.221624851,3,0.054360811,,
809,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.794.txt,3,0.65072304,4,0.171301439,1,0.074527256,2,0.057842046,,
810,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.795.txt,3,0.693590879,4,0.115013167,2,0.102721684,0,0.053555749,,
811,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.796.txt,2,0.567713976,3,0.178223193,1,0.12459372,0,0.098049834,,
812,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.797.txt,3,0.684376419,2,0.238180995,,,,,,
813,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.798.txt,1,0.617647052,4,0.220855609,2,0.118716575,,,,
814,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.799.txt,2,0.639353096,3,0.311590284,,,,,,
815,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.8.txt,1,0.492500007,0,0.174999997,2,0.138750002,3,0.120624997,4,0.073124997
816,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.80.txt,4,0.707805216,2,0.175450295,1,0.055370245,,,,
817,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.800.txt,3,0.8702811,0,0.092369474,,,,,,
818,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.801.txt,4,0.667106152,2,0.212261036,1,0.059327621,,,,
819,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.802.txt,2,0.38217929,0,0.276435852,3,0.256038636,1,0.070316695,,
820,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.803.txt,1,0.52008456,3,0.251585633,4,0.097251587,0,0.073995769,2,0.057082452
