full_date,name,SpeechID,Financial.Markets,Macroeconomics,Monetary.Policy,International.Economy,Local.Housing.Dev,Banking.Regulation,,top,max,countzeros,randrange,intruder,206,SpeechID,full_date,name,,,,,
11-Jun-08,Randall S. Kroszner,838,0.062091503,0,0,0.127450988,0.543790877,0.172549024,,,0.543790877,2,1,,,838,11-Jun-08,Randall S. Kroszner,,,,,
12-Jun-08,Ben S. Bernanke,839,0,0,0.190476194,0.30532214,0.221288517,0.196078435,,,0.30532214,2,2,,,839,12-Jun-08,Ben S. Bernanke,,,,,
16-Jun-08,Ben S. Bernanke,840,0,0.156458795,0,0.5,0,0.159799561,,,0.5,3,3,,,840,16-Jun-08,Ben S. Bernanke,,,,,
26-Jun-08,Donald L. Kohn,841,0.182676286,0.313714594,0,0.332592994,0,0,,,0.332592994,3,2,,,841,26-Jun-08,Donald L. Kohn,,,,,
2-Jul-08,Frederic S. Mishkin,842,0.484564513,0.22767365,0.064498343,0.062293276,0.100882031,0,,,0.484564513,1,1,,,842,2-Jul-08,Frederic S. Mishkin,,,,,
8-Jul-08,Ben S. Bernanke,843,0.605012536,0,0,0,0,0.250626564,,,0.605012536,4,3,,,843,8-Jul-08,Ben S. Bernanke,,,,,
17-Jul-08,Randall S. Kroszner,844,0,0,0.068501532,0,0.58960247,0.230581045,,,0.58960247,3,1,,,844,17-Jul-08,Randall S. Kroszner,,,,,
28-Jul-08,Frederic S. Mishkin,845,0,0,0,0,0,0,,,0,6,6,,,845,28-Jul-08,Frederic S. Mishkin,,,,,
28-Jul-08,Kevin Warsh,846,0.461818188,0.101818182,0,0.163636357,0.123636365,0.076363638,,,0.461818188,1,1,,,846,28-Jul-08,Kevin Warsh,,,,,
22-Aug-08,Ben S. Bernanke,847,0.495456964,0,0,0,0,0.351683587,,,0.495456964,4,1,,,847,22-Aug-08,Ben S. Bernanke,,,,,
1-Sep-08,Randall S. Kroszner,848,0.19040902,0.428772926,0.088857546,0.223554298,0,0,,,0.428772926,2,2,,,848,1-Sep-08,Randall S. Kroszner,,,,,
9-Sep-08,Ben S. Bernanke,849,0,0,0,0.631097555,0.246951222,0,,,0.631097555,4,4,,,849,9-Sep-08,Ben S. Bernanke,,,,,
11-Sep-08,Donald L. Kohn,850,0.42920354,0.163716808,0,0,0.118362829,0.131637171,,,0.42920354,2,2,,,850,11-Sep-08,Donald L. Kohn,,,,,
7-Oct-08,Ben S. Bernanke,851,0.614634156,0.158536583,0,0,0.088414632,0,,,0.614634156,3,3,,,851,7-Oct-08,Ben S. Bernanke,,,,,
14-Oct-08,Ben S. Bernanke,852,0.50359714,0.115107916,0,0.129496396,0.071942449,0.129496396,,,0.50359714,1,1,,,852,14-Oct-08,Ben S. Bernanke,,,,,
15-Oct-08,Ben S. Bernanke,853,0.62853384,0.140039444,0,0,0,0.094674557,,,0.62853384,3,1,,,853,15-Oct-08,Ben S. Bernanke,,,,,
15-Oct-08,Donald L. Kohn,854,0.370816588,0.44979921,0,0,0,0,,,0.44979921,4,3,,,854,15-Oct-08,Donald L. Kohn,,,,,
20-Oct-08,Randall S. Kroszner,855,0.353409082,0,0,0,0,0.503977299,,,0.503977299,4,2,,,855,20-Oct-08,Randall S. Kroszner,,,,,
31-Oct-08,Ben S. Bernanke,856,0.394279301,0,0,0,0.311833978,0.174425125,,,0.394279301,3,3,,,856,31-Oct-08,Ben S. Bernanke,,,,,
6-Nov-08,Kevin Warsh,857,0.513301075,0.117896013,0,0.110036276,0.090689242,0.08948005,,,0.513301075,1,1,,,857,6-Nov-08,Kevin Warsh,,,,,
12-Nov-08,Donald L. Kohn,858,0.472420514,0.182998046,0.081116155,0,0.073329009,0.138221934,,,0.472420514,1,1,,,858,12-Nov-08,Donald L. Kohn,,,,,
14-Nov-08,Ben S. Bernanke,859,0.602755427,0,0.106773823,0.080367394,0,0.091848448,,,0.602755427,2,1,,,859,14-Nov-08,Ben S. Bernanke,,,,,
19-Nov-08,Donald L. Kohn,860,0.178910971,0.218236819,0.415298194,0,0.097666375,0,,,0.415298194,2,2,,,860,19-Nov-08,Donald L. Kohn,,,,,
1-Dec-08,Ben S. Bernanke,861,0.62238121,0.193663776,0.059785385,0,0,0.061318345,,,0.62238121,2,1,,,861,1-Dec-08,Ben S. Bernanke,,,,,
3-Dec-08,Randall S. Kroszner,862,0.053804349,0,0,0,0.752717376,0.058152173,,,0.752717376,3,2,,,862,3-Dec-08,Randall S. Kroszner,,,,,
4-Dec-08,Randall S. Kroszner,863,0.413461536,0,0,0,0.332167834,0.138111889,,,0.413461536,3,2,,,863,4-Dec-08,Randall S. Kroszner,,,,,
4-Dec-08,Ben S. Bernanke,864,0.187252969,0.132411063,0,0,0.555335939,0,,,0.555335939,3,3,,,864,4-Dec-08,Ben S. Bernanke,,,,,
8-Dec-08,Donald L. Kohn,865,0.517890751,0,0,0,0.180790961,0.146892652,,,0.517890751,3,2,,,865,8-Dec-08,Donald L. Kohn,,,,,
8-Dec-08,Randall S. Kroszner,866,0.484117657,0,0,0.09470588,0,0.310588241,,,0.484117657,3,3,,,866,8-Dec-08,Randall S. Kroszner,,,,,
13-Jan-09,Ben S. Bernanke,867,0.60348165,0.127272725,0.118375242,0,0,0.086653769,,,0.60348165,2,2,,,867,13-Jan-09,Ben S. Bernanke,,,,,
11-Feb-09,Elizabeth A. Duke,868,0.135717779,0.140127391,0,0,0.613914728,0,,,0.613914728,3,1,,,868,11-Feb-09,Elizabeth A. Duke,,,,,
16-Feb-09,Elizabeth A. Duke,869,0.111772791,0.125057265,0,0,0.608795226,0.062299587,,,0.608795226,2,1,,,869,16-Feb-09,Elizabeth A. Duke,,,,,
18-Feb-09,Ben S. Bernanke,870,0.548301458,0.080148622,0.187898085,0,0.110403396,0,,,0.548301458,2,2,,,870,18-Feb-09,Ben S. Bernanke,,,,,
24-Feb-09,Elizabeth A. Duke,871,0.069076821,0,0,0,0.625564873,0.153647512,,,0.625564873,3,2,,,871,24-Feb-09,Elizabeth A. Duke,,,,,
7-Mar-09,Ben S. Bernanke,872,0,0,0,0.680487812,0.126829267,0,,,0.680487812,4,1,,,872,7-Mar-09,Ben S. Bernanke,,,,,
10-Mar-09,Ben S. Bernanke,873,0.510676146,0,0,0,0,0,,,0.510676146,5,2,,,873,10-Mar-09,Ben S. Bernanke,,,,,
20-Mar-09,Ben S. Bernanke,874,0.429649591,0,0,0,0.210781679,0.25822103,,,0.429649591,3,3,,,874,20-Mar-09,Ben S. Bernanke,,,,,
30-Mar-09,Elizabeth A. Duke,875,0.431801349,0.233506307,0,0,0.217197925,0,,,0.431801349,3,2,,,875,30-Mar-09,Elizabeth A. Duke,,,,,
3-Apr-09,Ben S. Bernanke,876,0.704218626,0,0.086768933,0,0.099712372,0,,,0.704218626,3,2,,,876,3-Apr-09,Ben S. Bernanke,,,,,
3-Apr-09,Donald L. Kohn,877,0.54161489,0.193788826,0,0,0.103933744,0.072049692,,,0.54161489,2,1,,,877,3-Apr-09,Donald L. Kohn,,,,,
6-Apr-09,Kevin Warsh,878,0.504404008,0.221961245,0.09806224,0,0,0,,,0.504404008,3,3,,,878,6-Apr-09,Kevin Warsh,,,,,
14-Apr-09,Ben S. Bernanke,879,0.487098485,0.106898367,0,0.091100581,0.155871511,0.083201684,,,0.487098485,1,1,,,879,14-Apr-09,Ben S. Bernanke,,,,,
17-Apr-09,Ben S. Bernanke,880,0.13550885,0,0,0,0.521570802,0.134955749,,,0.521570802,3,1,,,880,17-Apr-09,Ben S. Bernanke,,,,,
18-Apr-09,Donald L. Kohn,881,0.581419647,0,0.199373692,0,0,0,,,0.581419647,4,3,,,881,18-Apr-09,Donald L. Kohn,,,,,
20-Apr-09,Donald L. Kohn,882,0.245515123,0.507944643,0.089697592,0,0,0,,,0.507944643,3,3,,,882,20-Apr-09,Donald L. Kohn,,,,,
7-May-09,Ben S. Bernanke,883,0.292414606,0,0,0,0,0.555298209,,,0.555298209,4,2,,,883,7-May-09,Ben S. Bernanke,,,,,
11-May-09,Ben S. Bernanke,884,0.19876416,0.102986611,0.088053554,0,0,0.522142112,,,0.522142112,2,1,,,884,11-May-09,Ben S. Bernanke,,,,,
22-May-09,Ben S. Bernanke,885,0.090232559,0,0.159069762,0.493953496,0.101395346,0.078139536,,,0.493953496,1,1,,,885,22-May-09,Ben S. Bernanke,,,,,
23-May-09,Donald L. Kohn,886,0.392766505,0,0.271573603,0,0,0,,,0.392766505,4,2,,,886,23-May-09,Donald L. Kohn,,,,,
4-Jun-09,Ben S. Bernanke,887,0.200657889,0,0.654605269,0,0,0,,,0.654605269,4,4,,,887,4-Jun-09,Ben S. Bernanke,,,,,
8-Jun-09,Daniel K. Tarullo,888,0,0,0,0,0,0.47136721,,,0.47136721,5,2,,,888,8-Jun-09,Daniel K. Tarullo,,,,,
10-Jun-09,Elizabeth A. Duke,889,0.132426634,0,0,0.098783106,0.523979962,0.130279168,,,0.523979962,2,2,,,889,10-Jun-09,Elizabeth A. Duke,,,,,
15-Jun-09,Daniel K. Tarullo,890,0.293601006,0,0,0,0.184441656,0.388331234,,,0.388331234,3,1,,,890,15-Jun-09,Daniel K. Tarullo,,,,,
15-Jun-09,Elizabeth A. Duke,891,0.530538142,0.217563555,0.054803565,0,0.135028064,0,,,0.530538142,2,1,,,891,15-Jun-09,Elizabeth A. Duke,,,,,
16-Jun-09,Kevin Warsh,892,0,0.321890831,0.168261111,0.276871145,0,0,,,0.321890831,3,2,,,892,16-Jun-09,Kevin Warsh,,,,,
17-Jun-09,Ben S. Bernanke,893,0.138098538,0,0,0.105482303,0.601665497,0,,,0.601665497,3,3,,,893,17-Jun-09,Ben S. Bernanke,,,,,
26-Jun-09,Ben S. Bernanke,894,0,0.110749185,0.283387631,0.358306199,0.1237785,0,,,0.358306199,2,2,,,894,26-Jun-09,Ben S. Bernanke,,,,,
9-Jul-09,Elizabeth A. Duke,895,0.171910971,0,0,0,0.363775909,0.340752125,,,0.363775909,3,3,,,895,9-Jul-09,Elizabeth A. Duke,,,,,
10-Jul-09,Donald L. Kohn,896,0.545454562,0.0976431,0,0,0,0.183501691,,,0.545454562,3,1,,,896,10-Jul-09,Donald L. Kohn,,,,,
21-Aug-09,Brian F. Madigan,897,0.732301533,0,0.076239608,0,0,0.081685297,,,0.732301533,3,2,,,897,21-Aug-09,Brian F. Madigan,,,,,
21-Aug-09,Ben S. Bernanke,898,0.731541336,0.099693775,0,0,0,0,,,0.731541336,4,2,,,898,21-Aug-09,Ben S. Bernanke,,,,,
25-Aug-09,Daniel K. Tarullo,899,0,0,0,0.070803501,0.696101844,0.093874305,,,0.696101844,3,2,,,899,25-Aug-09,Daniel K. Tarullo,,,,,
10-Sep-09,Donald L. Kohn,900,0.452354878,0,0.34063527,0,0.074479736,0,,,0.452354878,3,1,,,900,10-Sep-09,Donald L. Kohn,,,,,
14-Sep-09,Elizabeth A. Duke,901,0.245998815,0,0,0,0.091879077,0.56075877,,,0.56075877,3,1,,,901,14-Sep-09,Elizabeth A. Duke,,,,,
15-Sep-09,Ben S. Bernanke,902,0.732902348,0.089145966,0,0,0,0,,,0.732902348,4,1,,,902,15-Sep-09,Ben S. Bernanke,,,,,
25-Sep-09,Kevin Warsh,903,0.212922171,0.279735684,0.307635844,0.102055803,0,0,,,0.307635844,2,1,,,903,25-Sep-09,Kevin Warsh,,,,,
25-Sep-09,Ben S. Bernanke,904,0.247588426,0,0,0,0.540192902,0.086816721,,,0.540192902,3,3,,,904,25-Sep-09,Ben S. Bernanke,,,,,
30-Sep-09,Donald L. Kohn,905,0.372822315,0.186411157,0.266550511,0,0,0.080139376,,,0.372822315,2,2,,,905,30-Sep-09,Donald L. Kohn,,,,,
8-Oct-09,Ben S. Bernanke,906,0.688960493,0.081385978,0.113618053,0,0,0,,,0.688960493,3,2,,,906,8-Oct-09,Ben S. Bernanke,,,,,
8-Oct-09,Daniel K. Tarullo,907,0.321524054,0.175802141,0.075534761,0.104946524,0,0.272058815,,,0.321524054,1,1,,,907,8-Oct-09,Daniel K. Tarullo,,,,,
9-Oct-09,Donald L. Kohn,908,0.288327068,0,0.559978485,0,0,0,,,0.559978485,4,2,,,908,9-Oct-09,Donald L. Kohn,,,,,
13-Oct-09,Donald L. Kohn,909,0.098765433,0.666078806,0.12815991,0,0,0,,,0.666078806,3,1,,,909,13-Oct-09,Donald L. Kohn,,,,,
19-Oct-09,Ben S. Bernanke,910,0.247756734,0.398803592,0,0.270189434,0,0,,,0.398803592,3,3,,,910,19-Oct-09,Ben S. Bernanke,,,,,
21-Oct-09,Daniel K. Tarullo,911,0.477244765,0,0,0,0,0,,,0.477244765,5,1,,,911,21-Oct-09,Daniel K. Tarullo,,,,,
23-Oct-09,Donald L. Kohn,912,0.516898632,0.061630219,0,0.077534795,0,0.25447315,,,0.516898632,2,1,,,912,23-Oct-09,Donald L. Kohn,,,,,
23-Oct-09,Ben S. Bernanke,913,0.336094171,0,0,0,0,0.530514359,,bankingreg,0.530514359,4,2,monetarypolicy,,913,23-Oct-09,Ben S. Bernanke,,,,,
2-Nov-09,Daniel K. Tarullo,914,0,0,0,0,0,0.771210015,,,0.771210015,5,4,,,914,2-Nov-09,Daniel K. Tarullo,,,,,
9-Nov-09,Daniel K. Tarullo,915,0,0,0,0,0,0.513429105,,,0.513429105,5,1,,,915,9-Nov-09,Daniel K. Tarullo,,,,,
10-Nov-09,Daniel K. Tarullo,916,0.3393417,0,0,0,0,0.525862098,,,0.525862098,4,4,,,916,10-Nov-09,Daniel K. Tarullo,,,,,
16-Nov-09,Ben S. Bernanke,917,0.234187141,0.451646626,0,0,0.142185047,0,,,0.451646626,3,1,,,917,16-Nov-09,Ben S. Bernanke,,,,,
16-Nov-09,Donald L. Kohn,918,0.447106689,0.176311031,0.254520804,0,0,0,,,0.447106689,3,2,,,918,16-Nov-09,Donald L. Kohn,,,,,
7-Dec-09,Ben S. Bernanke,919,0.359173119,0.198449612,0.117312662,0,0,0.16382429,,,0.359173119,2,1,,,919,7-Dec-09,Ben S. Bernanke,,,,,
9-Dec-09,Elizabeth A. Duke,920,0,0,0,0.173763737,0.67032969,0,,,0.67032969,4,2,,,920,9-Dec-09,Elizabeth A. Duke,,,,,
10-Dec-09,Elizabeth A. Duke,921,0.185830429,0,0,0.08130081,0.56736356,0.077816494,,,0.56736356,2,2,,,921,10-Dec-09,Elizabeth A. Duke,,,,,
3-Jan-10,Ben S. Bernanke,922,0,0.173695073,0.59775877,0,0.091123566,0,,,0.59775877,3,3,,,922,3-Jan-10,Ben S. Bernanke,,,,,
3-Jan-10,Donald L. Kohn,923,0.344000012,0,0.306909084,0,0,0,,,0.344000012,4,1,,,923,3-Jan-10,Donald L. Kohn,,,,,
4-Jan-10,Elizabeth A. Duke,924,0,0.530918181,0,0,0.245471582,0,,,0.530918181,4,1,,,924,4-Jan-10,Elizabeth A. Duke,,,,,
29-Jan-10,Donald L. Kohn,925,0.308092058,0.297698587,0.104677059,0,0,0.224201933,,,0.308092058,2,1,,,925,29-Jan-10,Donald L. Kohn,,,,,
3-Feb-10,Ben S. Bernanke,926,0.225165561,0,0.21192053,0.20198676,0,0.178807944,,,0.225165561,2,1,,,926,3-Feb-10,Ben S. Bernanke,,,,,
3-Feb-10,Kevin Warsh,927,0.400154799,0,0.086687304,0.143962845,0,0.265479863,,,0.400154799,2,2,,,927,3-Feb-10,Kevin Warsh,,,,,
18-Feb-10,Elizabeth A. Duke,928,0.48974359,0,0.07333333,0.086666666,0.235897437,0.058974359,,,0.48974359,1,1,,,928,18-Feb-10,Elizabeth A. Duke,,,,,
26-Feb-10,Daniel K. Tarullo,929,0.310546875,0,0,0,0,0.572265625,,,0.572265625,4,2,,,929,26-Feb-10,Daniel K. Tarullo,,,,,
18-Mar-10,Daniel K. Tarullo,930,0.406098396,0,0,0,0,0.477477491,,,0.477477491,4,1,,,930,18-Mar-10,Daniel K. Tarullo,,,,,
20-Mar-10,Ben S. Bernanke,931,0.32992503,0,0,0,0.233810499,0.260395378,,,0.32992503,3,2,,,931,20-Mar-10,Ben S. Bernanke,,,,,
24-Mar-10,Donald L. Kohn,932,0.454939753,0,0.371566266,0,0,0,,,0.454939753,4,2,,,932,24-Mar-10,Donald L. Kohn,,,,,
26-Mar-10,Daniel K. Tarullo,933,0.230158731,0,0.071428575,0,0,0.597883582,,,0.597883582,3,1,,,933,26-Mar-10,Daniel K. Tarullo,,,,,
26-Mar-10,Kevin Warsh,934,0.293289155,0.103562549,0.371168196,0.097763047,0,0,,,0.371168196,2,2,,,934,26-Mar-10,Kevin Warsh,,,,,
31-Mar-10,Elizabeth A. Duke,935,0.227692306,0,0,0,0.424615383,0.214871794,,,0.424615383,3,3,,,935,31-Mar-10,Elizabeth A. Duke,,,,,
7-Apr-10,Ben S. Bernanke,936,0.451348752,0.146435454,0,0,0.127167627,0.147880539,,,0.451348752,2,1,,,936,7-Apr-10,Ben S. Bernanke,,,,,
8-Apr-10,Ben S. Bernanke,937,0.530476213,0,0.157142863,0.181904763,0,0,,,0.530476213,3,1,,,937,8-Apr-10,Ben S. Bernanke,,,,,
8-Apr-10,Daniel K. Tarullo,938,0.336076826,0.139231831,0,0,0.220164612,0.172839507,,,0.336076826,2,1,,,938,8-Apr-10,Daniel K. Tarullo,,,,,
8-Apr-10,Donald L. Kohn,939,0.099148415,0.562043786,0.186739653,0,0.0553528,0,,,0.562043786,2,1,,,939,8-Apr-10,Donald L. Kohn,,,,,
8-Apr-10,Elizabeth A. Duke,940,0.070754714,0,0,0.367924541,0.44339624,0,,,0.44339624,3,2,,,940,8-Apr-10,Elizabeth A. Duke,,,,,
13-Apr-10,Daniel K. Tarullo,941,0.383404851,0,0,0,0,0.487839758,,,0.487839758,4,4,,,941,13-Apr-10,Daniel K. Tarullo,,,,,
13-Apr-10,Ben S. Bernanke,942,0.106617644,0,0,0.169117644,0.569852948,0.080882356,,,0.569852948,2,1,,,942,13-Apr-10,Ben S. Bernanke,,,,,
19-Apr-10,Elizabeth A. Duke,943,0,0.16447714,0,0.171308458,0.510772467,0,,,0.510772467,3,2,,,943,19-Apr-10,Elizabeth A. Duke,,,,,
21-Apr-10,Ben S. Bernanke,944,0.310734451,0.11299435,0.129943505,0.21468927,0.146892652,0,,,0.310734451,1,1,,,944,21-Apr-10,Ben S. Bernanke,,,,,
27-Apr-10,Ben S. Bernanke,945,0.090909094,0.448484838,0.07121212,0.262121201,0.06818182,0,,,0.448484838,1,1,,,945,27-Apr-10,Ben S. Bernanke,,,,,
1-May-10,Elizabeth A. Duke,946,0.067781687,0.071302816,0,0.313380271,0.404049307,0.093309857,,,0.404049307,1,1,,,946,1-May-10,Elizabeth A. Duke,,,,,
6-May-10,Ben S. Bernanke,947,0.241662115,0,0,0,0.140513942,0.539639175,,,0.539639175,3,3,,,947,6-May-10,Ben S. Bernanke,,,,,
8-May-10,Ben S. Bernanke,948,0,0,0.203205496,0.617630243,0.089868344,0,,,0.617630243,3,3,,,948,8-May-10,Ben S. Bernanke,,,,,
11-May-10,Donald L. Kohn,949,0.284941375,0.469792604,0,0.11361587,0,0,,,0.469792604,3,1,,,949,11-May-10,Donald L. Kohn,,,,,
13-May-10,Donald L. Kohn,950,0.597421229,0.089899711,0.217765048,0,0,0,,,0.597421229,3,2,,,950,13-May-10,Donald L. Kohn,,,,,
25-May-10,Ben S. Bernanke,951,0.15435648,0,0.665192366,0,0,0.079168506,,,0.665192366,3,2,,,951,25-May-10,Ben S. Bernanke,,,,,
30-May-10,Ben S. Bernanke,952,0.474017739,0,0.145754114,0.182509512,0,0,,,0.474017739,3,3,,,952,30-May-10,Ben S. Bernanke,,,,,
3-Jun-10,Ben S. Bernanke,953,0.091778204,0.107074566,0,0,0.57552582,0.091778204,,,0.57552582,2,1,,,953,3-Jun-10,Ben S. Bernanke,,,,,
8-Jun-10,Elizabeth A. Duke,954,0.252941191,0,0,0,0.447058827,0.112834223,,,0.447058827,3,1,,,954,8-Jun-10,Elizabeth A. Duke,,,,,
9-Jun-10,Ben S. Bernanke,955,0,0.097156398,0,0.376777261,0.39810428,0,,,0.39810428,3,1,,,955,9-Jun-10,Ben S. Bernanke,,,,,
16-Jun-10,Ben S. Bernanke,956,0,0,0,0,0,0.490526319,,,0.490526319,5,3,,,956,16-Jun-10,Ben S. Bernanke,,,,,
28-Jun-10,Kevin Warsh,957,0.307628512,0.274461031,0.2570481,0,0,0,,finmarkets,0.307628512,3,1,intecon,,957,28-Jun-10,Kevin Warsh,,,,,
30-Jun-10,Elizabeth A. Duke,958,0,0.212355211,0,0,0.500275791,0.126309991,,,0.500275791,3,3,,,958,30-Jun-10,Elizabeth A. Duke,,,,,
12-Jul-10,Elizabeth A. Duke,959,0,0,0,0,0.690085888,0.131147534,,,0.690085888,4,4,,,959,12-Jul-10,Elizabeth A. Duke,,,,,
12-Jul-10,Ben S. Bernanke,960,0.140522882,0.089324616,0,0,0.595860541,0.075163402,,,0.595860541,2,1,,,960,12-Jul-10,Ben S. Bernanke,,,,,
15-Jul-10,Elizabeth A. Duke,961,0.097276263,0,0,0,0.5252918,0.268482476,,,0.5252918,3,1,,,961,15-Jul-10,Elizabeth A. Duke,,,,,
2-Aug-10,Ben S. Bernanke,962,0,0.383844018,0,0.283008367,0.171030641,0,,,0.383844018,3,1,,,962,2-Aug-10,Ben S. Bernanke,,,,,
27-Aug-10,Ben S. Bernanke,963,0.24132365,0.378127515,0.259483457,0,0,0,,,0.378127515,3,3,,,963,27-Aug-10,Ben S. Bernanke,,,,,
1-Sep-10,Elizabeth A. Duke,964,0.082593858,0,0.062116042,0.102389075,0.65051192,0,,,0.65051192,2,1,,,964,1-Sep-10,Elizabeth A. Duke,,,,,
17-Sep-10,Daniel K. Tarullo,965,0.439828068,0,0,0,0,0.385386825,,,0.439828068,4,4,,,965,17-Sep-10,Daniel K. Tarullo,,,,,
24-Sep-10,Ben S. Bernanke,966,0.460422575,0,0.207820877,0,0,0.185115099,,,0.460422575,3,1,,,966,24-Sep-10,Ben S. Bernanke,,,,,
24-Sep-10,Elizabeth A. Duke,967,0,0,0,0,0.487603307,0.26859504,,,0.487603307,4,3,,,967,24-Sep-10,Elizabeth A. Duke,,,,,
30-Sep-10,Ben S. Bernanke,968,0.128712878,0,0.092409238,0.508250833,0.194719478,0,,,0.508250833,2,2,,,968,30-Sep-10,Ben S. Bernanke,,,,,
4-Oct-10,Ben S. Bernanke,969,0.092482425,0.458085448,0.148188204,0.176311523,0.064359114,0,,,0.458085448,1,1,,,969,4-Oct-10,Ben S. Bernanke,,,,,
11-Oct-10,Janet L. Yellen,970,0.411000311,0,0.242671505,0,0,0.205500156,,,0.411000311,3,3,,,970,11-Oct-10,Janet L. Yellen,,,,,
15-Oct-10,Ben S. Bernanke,971,0,0.315693438,0.528284669,0,0,0,,,0.528284669,4,2,,,971,15-Oct-10,Ben S. Bernanke,,,,,
19-Oct-10,Ben S. Bernanke,972,0.088050313,0,0,0.547169805,0.188679248,0.075471699,,,0.547169805,2,1,,,972,19-Oct-10,Ben S. Bernanke,,,,,
19-Oct-10,Elizabeth A. Duke,973,0.063631058,0,0.690017521,0.089316987,0,0.062463515,,,0.690017521,2,1,,,973,19-Oct-10,Elizabeth A. Duke,,,,,
25-Oct-10,Ben S. Bernanke,974,0.120234601,0,0,0.070381232,0.592375338,0.107038125,,,0.592375338,2,1,,,974,25-Oct-10,Ben S. Bernanke,,,,,
8-Nov-10,Kevin Warsh,975,0.195332751,0.277441651,0.21348314,0.216076061,0,0,,,0.277441651,2,1,,,975,8-Nov-10,Kevin Warsh,,,,,
12-Nov-10,Daniel K. Tarullo,976,0.184544399,0,0,0,0.057093427,0.629757762,,,0.629757762,3,3,,,976,12-Nov-10,Daniel K. Tarullo,,,,,
12-Nov-10,Sarah Bloom Raskin,977,0.100330032,0,0,0.085808583,0.487788767,0.205280527,,,0.487788767,2,2,,,977,12-Nov-10,Sarah Bloom Raskin,,,,,
19-Nov-10,Ben S. Bernanke,978,0.417193413,0.078381792,0.300884962,0.065739572,0,0.087231353,,,0.417193413,1,1,,,978,19-Nov-10,Ben S. Bernanke,,,,,
19-Nov-10,Ben S. Bernanke,979,0.229827747,0.376699895,0,0.182683587,0,0,,,0.376699895,3,2,,,979,19-Nov-10,Ben S. Bernanke,,,,,
1-Dec-10,Janet L. Yellen,980,0.147111908,0.456678689,0.175090253,0.143501803,0,0,,,0.456678689,2,1,,,980,1-Dec-10,Janet L. Yellen,,,,,
2-Dec-10,Elizabeth A. Duke,981,0,0.239835307,0,0,0.595470905,0.067936182,,,0.595470905,3,2,,,981,2-Dec-10,Elizabeth A. Duke,,,,,
7-Jan-11,Elizabeth A. Duke,982,0.197537199,0.475115448,0.202154949,0,0,0,,,0.475115448,3,2,,,982,7-Jan-11,Elizabeth A. Duke,,,,,
8-Jan-11,Janet L. Yellen,983,0,0.287878782,0.410058022,0,0,0,,,0.410058022,4,2,,,983,8-Jan-11,Janet L. Yellen,,,,,
2-Feb-11,Elizabeth A. Duke,984,0.164268583,0,0.318944842,0.200239807,0.204436451,0,,,0.318944842,2,1,,,984,2-Feb-11,Elizabeth A. Duke,,,,,
3-Feb-11,Ben S. Bernanke,985,0.189090908,0.510545433,0.163636357,0,0,0,,,0.510545433,3,3,,,985,3-Feb-11,Ben S. Bernanke,,,,,
11-Feb-11,Sarah Bloom Raskin,986,0.150472328,0.121457487,0,0,0.404858291,0.176113367,,,0.404858291,2,1,,,986,11-Feb-11,Sarah Bloom Raskin,,,,,
18-Feb-11,Ben S. Bernanke,987,0.363473594,0.256938219,0.080572963,0.203222916,0,0,,,0.363473594,2,2,,,987,18-Feb-11,Ben S. Bernanke,,,,,
25-Feb-11,Janet L. Yellen,988,0.196183667,0,0.637447834,0,0,0,,,0.637447834,4,1,,,988,25-Feb-11,Janet L. Yellen,,,,,
2-Mar-11,Ben S. Bernanke,989,0.056551725,0.429655164,0,0.257241368,0.162068963,0,,,0.429655164,2,2,,,989,2-Mar-11,Ben S. Bernanke,,,,,
4-Mar-11,Janet L. Yellen,990,0.39094159,0.207389757,0.117997617,0.16567342,0,0,,,0.39094159,2,2,,,990,4-Mar-11,Janet L. Yellen,,,,,
23-Mar-11,Ben S. Bernanke,991,0.217484012,0,0,0,0,0.484008521,,,0.484008521,4,2,,,991,23-Mar-11,Ben S. Bernanke,,,,,
24-Mar-11,Elizabeth A. Duke,992,0.073432833,0.380895525,0,0,0.404179096,0,,,0.404179096,3,3,,,992,24-Mar-11,Elizabeth A. Duke,,,,,
31-Mar-11,Daniel K. Tarullo,993,0.499192238,0,0,0,0,0,,,0.499192238,5,2,,,993,31-Mar-11,Daniel K. Tarullo,,,,,
4-Apr-11,Ben S. Bernanke,994,0.60700196,0,0,0,0.074457593,0.206114396,,,0.60700196,3,3,,,994,4-Apr-11,Ben S. Bernanke,,,,,
7-Apr-11,Sarah Bloom Raskin,995,0.176854596,0,0,0,0.099109791,0.600000024,,,0.600000024,3,3,,,995,7-Apr-11,Sarah Bloom Raskin,,,,,
11-Apr-11,Janet L. Yellen,996,0,0.597961009,0,0,0,0,,,0.597961009,5,4,,,996,11-Apr-11,Janet L. Yellen,,,,,
14-Apr-11,Elizabeth A. Duke,997,0,0,0,0,0.598722696,0,,,0.598722696,5,5,,,997,14-Apr-11,Elizabeth A. Duke,,,,,
28-Apr-11,Elizabeth A. Duke,998,0,0.054577466,0.054577466,0.169014081,0.639084518,0,,,0.639084518,2,2,,,998,28-Apr-11,Elizabeth A. Duke,,,,,
29-Apr-11,Ben S. Bernanke,999,0,0.155572757,0,0.144736841,0.621517003,0,,,0.621517003,3,3,,,999,29-Apr-11,Ben S. Bernanke,,,,,
